card_1,card_2,result
6460,37150,78
29627,27011,19
1622,4551,58
21002,2295,98
12820,15996,76
36984,36274,52
27297,27329,30
20299,848,34
22822,27159,64
21379,8458,83
18833,35355,69
13562,28746,43
205,19510,34
13992,27994,59
5258,21443,69
21300,31788,84
4608,13069,53
27765,36118,67
6942,15028,48
29513,13062,43
13752,28938,43
18503,4523,37
37549,34059,54
12058,31502,70
18440,29763,27
33414,35689,88
9870,28191,97
13553,33003,48
35391,29371,57
29693,8010,47
10153,16081,88
36036,13590,34
26471,24386,41
11430,35608,63
33518,33190,70
26706,5432,31
10225,38375,56
19640,16864,39
11393,1906,54
18211,16890,34
1061,2254,80
23279,14749,94
35004,6768,24
35648,9866,104
9084,25098,30
36209,5009,35
16846,13621,24
34227,7138,16
19617,33279,63
11312,2773,58
19794,14456,70
25632,12195,74
5592,22863,68
13549,15841,50
37926,4830,59
9911,3370,71
16035,18764,53
33327,18787,51
14454,18406,65
29407,29435,8
13086,69,45
5007,35472,67
11648,26769,22
174,27458,21
23455,6500,99
16502,26454,23
4093,16153,77
24378,34959,46
34184,16860,20
1166,18380,55
4557,15316,55
11359,4520,24
20727,22691,51
2745,25241,51
18827,25894,54
23489,22594,101
38020,34874,62
38675,16963,16
18399,9098,50
36403,16937,32
5593,4002,59
8431,34124,42
1894,1938,88
17515,3190,46
20710,1582,46
4819,4861,28
16618,13516,24
31544,25988,72
13690,25009,16
18333,28731,53
37769,21061,95
25919,16067,75
4696,30188,36
25784,16213,75
34831,25210,20
5395,25889,57
15458,24881,44
33999,34218,18
8419,15342,74
22580,28814,79
25933,22053,63
18258,24008,52
18325,6775,30
31811,3077,54
29433,21038,54
24992,10095,54
17634,31529,60
23013,1612,93
28510,36421,51
24820,2640,51
2266,3434,68
19984,13897,41
3521,23328,72
19106,24432,45
11449,35415,63
7548,6313,90
16263,18318,60
36498,1061,53
38544,19686,33
17672,2333,74
14545,798,74
38331,21030,55
9795,37256,82
33767,28606,39
15205,31225,59
9881,10605,75
128,6081,53
28944,23458,82
13794,1542,57
1874,3781,84
21087,13268,89
17703,27316,41
32648,13590,21
34756,21825,42
4006,7252,47
19740,33259,63
38516,11679,15
10766,28856,54
13640,26707,25
21085,29521,54
13631,449,19
18043,17362,49
6282,7983,90
34049,6761,16
28965,21850,55
5008,31104,32
4988,4920,28
5426,19644,47
11436,18943,26
1887,31580,78
880,25265,35
9187,16863,38
4763,36380,35
25088,21156,53
2640,19880,76
21027,10540,74
22732,35409,102
31591,37146,65
31885,27076,49
35483,24105,82
12127,24920,39
16152,30492,59
13618,30951,31
9752,24889,54
3820,13215,79
4732,5253,33
3356,16660,31
6405,11407,57
11407,16812,21
30853,27200,33
1743,37053,75
26638,30945,30
19956,35447,81
21262,4066,90
15412,14477,83
21293,5572,69
23492,18133,75
24218,25538,67
20363,15030,43
30965,3450,38
8487,13114,72
21047,488,56
7690,37083,74
28501,25000,33
33839,11329,19
751,10965,56
17546,7765,69
28256,2700,94
21331,4802,64
17717,21256,76
18876,36524,37
19520,24339,57
4652,33506,49
16836,4809,25
27347,37852,60
19551,8685,61
21008,19515,78
13551,37259,44
38328,23725,57
19503,16603,39
1612,22820,93
26755,27272,27
5736,29394,23
5006,30062,36
3115,26462,32
11584,12214,46
27395,7769,58
21407,37270,81
24876,25846,41
8392,31086,51
8479,33408,68
34699,13872,30
25953,10861,62
3915,24170,69
21911,2276,73
21818,8329,58
32313,2528,56
10938,9450,51
7833,1166,75
37679,11671,55
12315,26349,48
5323,18519,42
7069,34062,16
34787,12458,53
28928,7081,37
35335,27891,99
3841,25704,78
35472,37861,98
13538,9760,64
4953,16236,51
754,22890,81
21454,38510,55
27347,4190,55
33097,1537,79
29674,956,36
22878,11718,59
28141,21866,71
24330,34775,46
2546,21497,98
34531,31251,35
14367,37267,73
18783,3423,36
5570,5460,38
38543,1638,49
7742,7223,50
28646,6196,77
36435,1865,65
13728,30463,35
948,31225,50
1620,6015,91
1542,21075,94
7155,38595,12
36238,37875,66
3409,10049,71
27794,30094,68
30433,26309,34
24895,31116,21
7175,19258,23
35604,16159,90
34762,22586,66
489,1934,50
1226,15876,69
37551,28889,75
8537,7122,40
21292,7707,93
34131,35481,62
9882,19155,67
27224,3147,35
18140,25083,26
26729,11553,22
28077,30277,68
28508,8463,63
3138,24167,49
12258,34175,45
36413,12418,57
13122,29271,43
4691,20423,16
22986,25065,52
1505,24768,47
36200,31578,55
5295,26012,57
175,14008,19
6361,30276,69
3852,7655,83
13556,31758,47
28649,11326,40
16881,31899,45
8261,34113,42
31679,5662,53
18175,18111,46
14013,34724,30
15956,14506,79
16557,27368,26
27320,21895,40
35507,26295,65
15445,12090,77
8560,18974,49
14372,2373,90
9120,28596,57
31804,25123,37
24839,31523,37
27203,1687,59
15026,38339,46
35427,5338,72
26549,10995,36
26497,33974,21
38396,27948,51
20544,25227,5
28180,32618,54
6136,324,53
8648,32528,41
4797,21105,64
18484,16724,34
5712,3084,39
21868,12341,61
10180,31532,85
34138,30350,31
6215,30517,69
25804,21315,88
3093,31983,54
38626,9918,56
24857,2360,51
11260,31148,28
25962,38000,83
33482,38274,40
7192,19770,35
16953,27119,26
26621,12932,51
28043,4797,60
12124,6246,83
34070,26569,21
38323,15185,46
30512,11336,32
37968,29371,49
4091,29690,44
3756,36068,61
5608,30924,37
13183,12185,75
35557,37532,98
35607,33879,62
32751,25753,46
38759,33783,14
9508,16551,38
18948,4580,30
32566,38767,13
34631,16569,28
12153,31799,70
32288,3064,28
12946,38624,44
13741,10165,64
18135,20414,25
35636,6283,100
217,9221,33
7983,32294,51
16856,35591,64
24220,19786,57
37813,33042,80
1610,36433,65
4543,33846,23
25860,2562,86
6891,28768,37
21796,17434,51
13935,5442,32
23307,17753,78
28919,19806,58
21503,27210,65
9987,23355,103
24430,9415,56
21205,20464,52
37940,30448,67
26583,9127,39
4242,2302,88
13572,21909,38
2319,12142,84
17358,24091,55
29347,26594,16
3303,33207,55
18185,27053,38
22181,28197,71
16604,35550,64
15062,25663,79
22710,15758,86
27778,10914,70
17450,10154,77
6275,26562,59
10709,6883,31
15783,27355,52
24765,32743,11
19138,6844,23
21087,31086,68
38417,22535,54
8494,14719,75
384,12326,42
30999,26551,30
38732,15971,42
11269,31511,44
786,25648,70
10192,32590,59
18396,8269,56
3890,24179,69
20022,17597,54
9797,38352,56
6874,15520,48
12216,2450,84
6242,27295,62
24283,15507,70
18124,15751,60
3904,6505,87
33290,21972,60
12174,36000,57
23598,25687,90
23771,1634,96
2596,32428,56
15268,38506,46
28892,33518,65
37868,6193,92
12044,3223,56
13643,10957,37
30218,21952,47
7685,37558,88
6246,29530,51
204,15182,47
10670,4916,38
27221,18428,38
5268,2015,63
2267,22091,73
31813,31894,68
29614,12049,40
5444,21955,44
26290,13862,25
20475,4575,16
27922,6951,53
2636,19131,64
2320,883,80
7252,1768,51
17651,37203,57
21166,20630,52
19805,12934,67
34733,34049,26
35434,26706,65
22746,7040,56
21953,26261,37
10759,11362,34
37687,2346,93
30010,2018,66
38281,33057,40
30414,18944,38
21895,10765,49
37964,31821,79
9829,17316,77
18028,37113,54
23714,19653,80
32365,1592,52
13615,18434,36
38705,34986,22
12908,34095,48
28714,1633,74
38477,7679,48
5511,18193,42
38510,2442,53
36447,28186,67
36479,13131,60
35024,4152,57
1623,15790,81
36837,34261,40
426,5641,25
25694,2301,86
21416,34203,59
30274,28161,68
8253,511,39
6917,19581,35
19776,7932,71
38567,28064,51
33247,15368,76
24336,1873,73
10234,1578,95
1844,38294,49
20745,6289,49
12843,20345,41
10757,27947,70
25608,4132,78
25886,4889,52
28237,36222,67
33311,32681,43
2271,31617,82
21798,4687,39
31081,35490,71
1634,16853,55
36944,19070,47
3494,20555,22
19997,35494,81
265,35560,59
14001,2257,61
37870,6904,52
31037,38253,23
19229,37657,61
36489,3217,41
3229,9417,47
25647,20396,40
3083,19038,36
7037,30348,29
6189,30504,69
10126,35652,104
27333,9500,42
830,37602,77
20476,9060,29
21182,12938,89
23437,31189,70
16087,28614,67
16643,13258,50
21861,12057,61
10559,6393,71
26580,23397,64
34970,13777,30
18884,38376,21
789,28989,62
28513,3452,50
37098,13546,44
24844,15202,44
4633,34813,31
3249,10763,44
14289,18460,65
35378,27837,99
22929,4696,63
25611,34073,47
17503,20517,28
2445,11537,58
34501,30099,39
36055,36876,52
15879,13164,76
25603,18150,61
5718,23601,71
274,493,12
18152,15391,64
20537,11540,12
16918,26275,23
7185,754,39
35681,34109,62
25719,28979,68
22250,7834,68
34873,7830,60
30340,28657,52
3312,19588,48
9085,17009,38
2637,11475,58
20690,17557,28
19728,9235,55
3452,16677,31
30780,3943,58
9115,15119,68
38385,18468,28
31188,14307,60
20642,2284,50
36964,34711,48
25634,20325,40
19750,7833,71
1598,34869,61
36847,18209,54
4081,22587,89
14319,11576,52
3888,20772,42
33310,26378,47
27837,234,52
5639,34,25
6258,36359,68
4099,19167,56
6019,23260,99
38730,33806,14
29688,939,36
32274,15384,49
9176,31106,45
22265,28916,55
31569,13737,47
37710,23358,97
32304,3225,28
25216,15209,44
16205,8643,70
33172,38740,40
8480,35732,86
7206,4667,21
22822,18258,72
9126,22037,52
7848,6327,90
28884,10570,54
22260,25589,63
3863,23669,92
6400,28128,93
1754,26283,56
28694,8600,63
14660,10880,66
3785,12114,76
14456,1136,74
10502,9886,75
25785,19012,54
11610,6408,57
34016,2323,57
3944,4620,54
7894,31262,61
24018,1694,73
8439,20720,35
31575,38459,39
34231,21393,59
34157,32382,17
9104,27857,73
36492,955,53
24286,8408,62
30027,128,28
3961,8585,73
2698,23318,100
1670,12475,80
18882,327,22
31090,33223,53
7901,26565,55
3305,26665,32
30119,20366,24
29507,30922,22
8638,22055,58
12205,2744,84
6484,12194,83
18314,5290,42
6037,31887,81
15378,11743,51
6315,21125,97
17661,22866,75
32419,7639,51
16969,37681,56
9500,13552,40
32425,6776,15
3878,9859,91
13513,24412,42
30991,12904,57
17668,4610,40
10139,11586,61
15210,35493,94
7020,35652,60
29663,2010,48
15440,30265,63
33182,18806,51
16037,10703,61
7113,25851,45
12464,13082,75
36360,14317,63
33988,3127,29
25105,13987,16
25736,6775,45
34144,29761,13
875,10989,56
14588,16176,79
32462,8666,41
6122,36998,78
22613,31761,83
8508,25828,71
6225,14254,89
520,23522,58
7047,38565,12
13539,14294,55
6949,18997,23
7096,20682,9
34716,6818,24
19603,19821,56
246,25119,9
29624,6038,51
11458,17616,36
23706,1643,96
16655,32497,19
771,14437,74
30520,21415,72
13766,7674,56
28262,10513,70
11640,14636,52
31605,33977,43
9968,37985,96
28516,31978,64
4051,8316,73
31557,340,40
31983,21499,84
11591,18167,33
9835,28609,81
38290,22257,30
5402,14390,61
9936,14613,93
16056,12826,76
15305,21769,66
35561,36946,84
38271,33413,40
19067,14405,58
38018,27857,91
34818,10794,41
757,7827,75
3232,514,26
22784,33876,58
36281,35730,74
16912,18469,34
34723,8267,50
33006,21116,85
28604,6235,77
15260,31769,75
38751,14336,47
14656,23274,94
18803,23679,68
14554,8481,75
15981,17512,63
21987,18523,48
28753,29542,34
7577,27122,58
7849,15908,80
35262,23665,105
3197,21181,70
13897,13751,26
19167,30984,34
26521,12250,48
30484,22118,47
37211,36255,52
17418,24244,55
15909,34898,54
10238,31804,85
9872,7628,94
13598,18468,36
30933,28671,48
34134,19705,37
6062,4226,87
30457,962,54
23005,21051,99
15020,330,47
76,3089,26
520,30350,28
34089,763,41
16239,36105,58
7973,36251,64
26654,17444,38
36360,4605,35
26397,6083,59
24166,37951,74
29281,12879,43
14757,20625,44
32002,26536,46
4928,12770,53
25955,36376,59
7589,36156,64
19503,105,34
35281,17475,79
37266,27793,77
21229,18446,73
5753,36423,40
30933,25821,56
7700,15116,84
394,23533,58
24402,30397,51
25690,36204,59
23585,32462,60
24906,27907,49
21295,22911,99
18788,4543,30
9055,1620,71
9267,6095,74
18112,12852,62
10908,4739,38
26280,36101,33
26455,23349,64
33271,37236,66
3190,13950,33
37504,15079,86
20382,34062,11
12064,25635,74
22958,14694,91
5454,20416,21
24341,16676,40
152,18133,29
19537,2545,76
11762,34160,19
11500,37892,55
37570,38731,50
21287,7596,93
24959,8437,36
31686,14724,76
32382,8773,41
5533,24295,48
3755,3520,60
35681,37634,98
31017,24935,21
1090,250,38
19860,17519,54
37195,11552,41
16778,18757,27
38461,21904,30
21994,9510,52
30826,15860,55
7752,37189,74
35263,9834,104
9026,1869,71
7177,19838,35
22863,10071,100
15843,17571,63
29383,22577,53
13993,27796,59
28017,6882,53
12041,13182,75
20669,18048,25
32357,4811,22
1738,25961,82
35722,11691,63
1225,1616,76
29422,35722,57
15166,11492,51
29337,28787,34
28013,15203,87
24189,23609,81
1688,37696,89
13998,18201,36
27943,9843,97
2477,20758,50
17521,20760,28
18025,28632,53
9202,26453,39
31228,37926,63
33859,14441,51
24161,12766,68
416,10217,57
1634,18957,60
35717,9801,104
499,16744,17
20272,14700,44
13649,23666,65
31617,20001,62
23691,830,84
9410,18167,50
30754,21428,68
3289,14744,62
32568,7266,15
10144,801,83
11266,37904,55
11298,18501,33
15801,27460,52
12304,33251,71
17508,18853,42
30796,36184,39
8528,19068,49
8452,19250,49
31996,25978,72
5006,34521,31
19926,13736,41
30931,32512,26
22067,7854,68
35701,16797,64
33208,34638,52
27042,36802,46
5448,36124,40
1189,24227,61
13057,29718,43
33819,31118,27
17324,33927,35
13892,752,45
38005,12889,84
38652,33850,14
36311,21801,46
34782,13902,30
12133,34576,53
6502,32703,55
8550,24351,62
24979,32433,11
857,28920,62
16543,8752,44
17308,23773,78
11361,17631,36
957,30261,54
20533,22242,27
36807,22586,80
36819,20288,33
2331,22737,97
27368,34900,32
19231,24051,45
520,14380,48
8261,7516,76
7696,28873,73
8518,980,65
36422,34750,38
26517,37565,57
12816,250,45
21408,18920,66
18387,3036,43
18515,13546,36
37742,24024,74
34818,20690,19
8710,16099,70
18800,33843,25
9992,32346,59
18859,7086,23
28096,78,52
6418,29528,51
12006,23597,88
37956,27156,60
12218,5501,55
28536,7987,73
20490,12372,38
3186,928,52
36447,27893,67
22538,32420,57
21390,27297,65
7671,32726,51
17667,22176,51
36474,27134,36
9442,14547,69
2757,21181,98
16906,28916,41
32381,32584,16
7647,10958,67
868,27928,78
30277,19021,38
32536,36010,29
30751,19636,46
5581,8503,52
392,33057,41
17433,18835,42
6756,34783,24
13214,10662,63
4073,31036,58
20435,15122,43
24077,25073,32
4247,5449,59
6765,37807,52
25153,17592,29
13024,18887,55
22602,12834,88
16643,1826,55
1549,26650,56
16041,25899,75
17319,26428,38
32446,20431,10
15879,17670,63
1538,25205,47
27159,38547,20
22874,38429,54
9946,23293,103
27755,34790,63
6216,21331,97
14270,17751,68
1961,30953,62
30902,26741,30
19977,22020,53
8625,25252,36
17753,8406,59
25234,8015,46
12124,2563,84
29503,17730,30
21001,31022,68
27938,37506,91
6298,23348,99
3771,18990,56
26761,7855,55
15066,33506,76
1262,34064,41
4659,32751,22
4677,28164,60
6877,26300,19
8275,7248,40
13124,22823,88
15117,24292,70
37273,34182,40
1520,13827,57
19020,10562,40
27038,4750,29
11549,8733,43
4784,9132,41
36950,12379,67
24105,22217,54
8297,19117,49
25083,37676,48
10259,22209,76
4008,30158,62
33499,2446,83
27854,18371,69
23581,23464,104
14451,24204,71
23669,24921,55
1046,4994,46
10149,13051,90
7241,19731,35
14625,3234,62
22985,28609,79
31555,38515,39
27084,6453,62
9843,21952,76
14326,10810,66
22949,16704,60
21249,30496,72
11431,4849,24
4183,11610,50
6105,25140,50
34071,15753,46
17634,36499,47
30101,10540,46
22585,3941,89
32274,22227,33
21840,8412,58
5408,23489,71
3755,11441,50
27975,29656,50
22559,4127,89
18295,32475,31
3152,14488,62
17580,21185,76
22121,7876,68
196,14345,48
13224,11570,49
20602,24989,5
35649,217,59
16994,5427,30
16941,27459,26
13030,23573,91
3904,2575,88
26369,26597,24
27394,3851,55
36074,31630,55
30017,28105,68
38301,13608,18
7210,32359,15
30428,23406,74
7076,36027,28
16549,30998,29
7695,13526,56
2738,1084,80
7058,31541,41
20550,21397,52
16640,34244,20
17433,33000,61
34203,6349,56
22937,19217,65
27438,36017,36
17580,31758,60
10085,25621,89
5426,18491,42
4149,935,72
29310,4688,18
9178,34834,44
25584,13266,77
18874,15522,57
24026,33009,64
14307,34239,51
8281,36816,64
21176,1868,94
12410,20384,38
27881,36269,67
4721,20611,16
22175,18262,48
9089,13859,40
1850,1903,88
7056,31890,41
3501,27298,35
23570,19639,80
219,26353,18
12523,24275,65
10260,37123,82
8691,23351,85
37255,4274,71
30098,23305,74
38490,22006,30
31023,7093,25
31960,35726,87
34018,12149,45
28150,1628,90
25045,9434,30
21275,21199,100
18378,1263,55
8342,32613,41
15246,25213,44
30445,24365,51
16502,9931,62
30820,14468,60
18020,11281,33
4006,24902,43
34110,11549,19
2675,30269,70
18205,18260,46
37254,4629,45
22204,37914,70
26539,11479,22
32533,7705,51
33340,36372,56
36899,949,63
24350,29377,33
13968,13886,26
28742,4182,70
24407,10627,53
19718,34005,37
25967,36949,69
14353,19584,70
35425,11267,63
20590,21877,27
17316,13865,39
26280,38663,17
19274,12852,55
36203,9228,48
37925,36879,76
3892,11703,50
36918,28605,61
32411,13116,47
4792,25619,52
15108,1107,73
13203,10670,63
18803,2441,64
10823,26687,36
15798,8499,70
33116,22668,84
15187,38611,46
28695,9873,81
14650,33815,51
33261,6474,82
17319,12262,62
32319,32017,42
27818,10173,97
32734,7199,15
1023,6075,79
29280,12952,43
10098,10893,75
3920,4619,54
1940,21338,94
30932,12316,54
19575,264,34
31117,28656,48
36044,31136,39
32679,303,14
31161,28887,48
17685,19124,42
38538,36379,26
35750,21878,78
8398,17587,59
11771,12356,46
29736,25650,42
29769,23589,56
5011,28869,44
36332,5756,40
20448,31240,20
30343,33777,31
3857,12832,79
6347,19997,75
22981,5528,68
37567,4645,59
8695,34251,42
11372,10214,61
28635,24242,59
11772,27149,25
28658,1874,74
16672,15330,52
2771,37210,79
7642,31660,77
22147,4552,39
21463,27892,96
33373,37131,66
34785,22624,66
1976,16512,55
15890,12826,76
14375,22623,91
33160,34235,44
7712,4987,57
29252,1600,48
30310,1814,66
4907,16903,25
38424,22875,54
34871,5536,36
23611,29510,56
20454,28908,32
32695,9378,35
2022,33077,79
27847,18337,69
7627,988,75
33296,27042,50
36804,1266,63
31010,15871,55
22886,18893,65
16841,18495,34
9489,9486,54
28038,30252,68
4060,12427,76
23356,11442,62
6376,35528,100
25642,3463,58
36246,15829,58
25827,38472,43
33131,10801,59
7031,18363,30
23577,6840,59
11684,20533,12
243,15251,47
25103,28979,33
22644,24076,78
36349,22101,46
5531,30856,37
37234,9229,58
11021,13157,63
15499,12141,77
16150,15907,74
14750,32694,50
6956,848,39
6962,16845,18
3854,27902,86
20468,35255,55
33281,4230,75
33809,15339,50
34215,10827,33
20451,14435,44
30455,36421,43
19015,1093,48
20394,360,8
875,17533,58
26411,9109,39
28543,4065,70
7954,18405,66
37100,27936,77
38583,27442,20
35007,10231,68
32773,31230,26
18447,36808,54
29764,19779,32
15363,20007,69
24840,2706,51
11399,5665,29
970,29680,36
3964,27057,55
31255,1109,50
24924,333,9
27021,21043,65
8326,26302,45
28799,5627,49
17750,22074,51
28733,34270,39
8746,18517,56
5743,14453,61
23661,10214,103
16940,24514,40
30221,12166,58
3184,10504,44
35708,38505,58
13260,23652,91
22665,31158,67
21390,31513,84
16923,11376,21
11425,19588,38
26339,35531,65
23485,34989,69
25967,24312,67
12338,8476,69
33873,12069,45
10097,4788,65
3418,17357,46
3930,25901,78
25130,31974,37
32601,2650,56
33223,14603,77
1674,28675,74
10273,24270,80
35712,29495,57
2364,22865,97
8350,12882,72
7708,34525,60
37042,22965,80
3896,19158,56
31860,24462,63
9438,16705,38
33219,4801,49
15499,21853,66
8265,11760,43
36124,2487,69
22796,294,55
27158,33017,50
4171,15433,81
11425,28533,40
29590,9830,55
31814,246,40
10201,8712,84
2540,3020,68
22899,30848,67
20254,16997,13
11390,16966,21
21041,36974,81
4889,26588,26
14321,31695,76
38529,36922,36
10212,25246,54
6174,30054,69
27040,33456,50
11584,18514,33
3438,12878,59
19090,9169,43
28921,25046,33
12047,4827,50
31691,25611,72
18139,4139,63
5627,22971,68
6189,37816,92
17381,25851,64
26436,35437,65
2773,27199,63
11403,26689,22
29371,6465,51
24236,11364,39
26672,14345,54
25073,23568,55
33282,24230,64
953,511,38
34237,9859,60
34616,38672,22
13692,33146,48
27367,19560,43
37154,26679,43
35005,24503,46
22539,14684,91
6405,34951,64
35381,8303,86
10268,8456,84
31039,23353,70
6964,269,13
11618,38357,15
34126,6274,56
10533,33500,59
7929,36752,74
23721,22718,101
1742,14403,86
33123,17312,61
28711,11532,40
19742,32626,36
25126,25193,6
12018,23448,88
16122,12245,73
2664,13067,87
37785,1830,89
36847,29528,35
30506,22686,71
19159,34645,33
3187,15973,57
9969,9919,102
28505,19545,58
16048,18880,53
2260,31773,82
9198,25605,65
17283,28272,72
25552,11578,48
36815,30034,53
4849,32511,22
6127,31511,81
37601,11452,55
29309,18933,20
28153,3878,86
892,2489,80
12093,830,68
30520,16847,33
27834,27201,61
21925,33880,34
31645,36021,55
34125,35530,62
9516,116,33
6364,30491,69
25177,3524,23
19877,16517,39
27394,10257,66
16715,37933,56
11307,27171,25
7647,2333,91
22510,4010,89
7263,6089,54
33388,16544,46
24964,14564,45
14300,36436,63
21835,2401,73
15775,27886,83
25617,22001,63
26445,34730,29
3380,33813,29
11448,17514,36
23010,5760,68
37774,16169,82
31971,19797,62
23761,22189,77
6272,18061,70
17599,7962,69
34826,10735,41
20611,32460,10
21809,38387,30
31165,16628,29
16991,35738,64
19858,7839,71
1755,11389,54
36855,36052,52
9194,19672,55
38727,21757,30
16617,143,17
23008,22218,74
10560,36169,45
18991,28013,62
11487,36059,31
16540,21759,36
3415,18978,36
4089,4900,54
34147,25067,12
914,21876,57
34626,8588,50
26483,37869,57
11649,6397,57
2666,34215,57
30765,12261,54
9856,34571,68
21460,4139,90
2369,25079,51
30453,24274,51
11557,33797,19
16821,38662,16
24232,35648,82
19109,20634,18
23737,16959,63
31860,2762,82
5541,23503,71
36165,21507,71
14588,25078,45
20610,12491,38
14392,37519,87
36030,17017,32
11647,22577,59
17014,18373,34
8311,433,39
4921,12214,50
21057,18205,73
4911,19654,42
17538,17717,52
9113,34873,44
36859,10132,82
32004,23628,86
1732,11506,54
38418,11260,15
17545,29254,30
37926,24511,74
22114,13052,64
10899,32459,32
28603,948,62
1557,22577,93
27267,22154,40
7086,22769,56
27218,1102,47
2623,15294,89
17414,37728,71
6907,15170,48
30406,22101,47
186,28681,36
22848,37566,94
20434,38717,7
34935,2743,65
103,32015,40
33336,29572,39
18845,21503,66
6865,3498,27
29659,2472,52
10261,14512,93
38289,36351,26
9338,13017,66
3794,11414,50
37965,5323,64
15923,37165,68
10824,24348,53
36801,14718,73
11678,29320,14
33224,27101,50
24822,34971,20
21278,33096,85
11694,16254,47
290,30115,28
30953,12976,57
27016,10808,39
19167,1708,60
25764,22678,87
30462,12080,58
16629,37919,56
28201,927,78
24785,21922,28
13182,37774,84
33959,34514,26
16905,6471,58
29327,37130,35
37150,4577,45
36110,28986,51
28037,12280,82
19963,21840,53
10940,34558,41
36167,13212,60
7872,16597,54
23547,25208,55
10895,12137,60
16506,26750,23
12514,9835,87
7858,10822,67
3150,31218,38
37679,3175,65
33341,29003,65
1859,2415,92
3369,10064,71
13134,3897,79
1805,18248,67
9894,22241,76
15834,15120,78
7235,467,13
30161,22756,71
32383,25694,46
19022,18970,32
26423,9960,63
28059,33500,81
14347,23619,94
25140,13028,42
14272,8,48
21185,5320,69
11693,35555,63
13226,34642,56
26251,37079,43
36831,29679,35
27137,16570,26
3303,29620,24
16833,36395,32
36818,11725,41
19781,29641,32
29551,10584,28
5683,31872,53
26466,33337,47
5404,35349,72
5608,28595,49
14722,38011,87
31659,15491,75
32437,15825,45
5279,36177,40
2584,37766,93
6222,35722,100
10659,18898,40
32269,15948,45
32513,30281,30
21223,22248,75
23693,25246,55
15137,26649,53
21934,19555,53
20527,37180,33
26588,22085,37
27774,17620,72
10674,1850,68
19572,22920,77
14525,28714,72
29283,12970,43
24193,17426,55
28063,2022,90
11486,33266,45
34733,36262,38
37889,11452,55
13758,27167,28
3020,451,26
24922,29016,33
21812,12911,64
8306,28832,63
22274,17533,51
9191,27061,42
16687,38497,16
1605,13889,57
29666,35531,57
392,7985,49
8564,5443,52
10548,20308,26
6759,7754,50
25958,17414,64
19668,19863,56
11262,27472,25
994,24979,35
1133,38413,37
12750,4187,79
20521,29516,6
19022,37623,61
13952,27191,28
29674,24292,33
2547,35543,101
22678,28112,95
36761,27251,46
31513,22737,83
6197,3854,87
30769,16770,29
10821,19681,52
16957,28774,41
17692,5360,45
17006,16972,22
36867,24392,60
30230,12173,58
24964,21320,53
2281,912,80
4630,11542,24
10727,28656,54
36319,25904,59
37572,24334,74
7613,37873,88
19783,19526,56
22183,20634,27
19104,13198,55
21810,20463,27
37762,32291,53
12849,30985,57
11672,28164,56
37574,20494,47
9791,27467,66
13975,21192,63
3273,38650,25
33088,34598,52
13149,30102,61
12042,20522,38
31907,3857,74
22169,17732,51
30362,13044,61
28241,21060,96
11643,30409,32
7638,3882,83
30475,28649,52
16891,25063,14
9399,3893,67
27277,33442,50
25757,28819,68
26613,19560,40
12820,6380,86
34764,24791,20
15291,12766,80
5482,1661,63
1154,4006,72
9323,34795,44
27057,33005,50
17442,107,32
16152,25272,40
19710,27947,74
13125,6012,86
26366,9814,63
12214,14541,78
9253,24397,56
24285,8633,62
8483,35344,86
33368,15011,76
31910,29510,38
12445,30876,54
17629,7618,69
33816,15074,50
37113,25934,69
4524,28194,60
18260,26422,35
16910,5501,30
34715,38585,22
19602,25778,66
21327,3153,70
38567,1974,49
18160,37895,68
11665,1078,42
10064,33847,60
4066,33996,49
3760,17312,66
30373,18228,45
7933,15001,84
38651,7766,48
15098,10964,65
18148,12904,62
31645,33032,69
6762,9156,34
22951,35593,102
38016,6422,92
6943,36954,38
11268,33802,19
28961,21162,80
13855,38758,18
25603,19807,66
25142,27362,18
24893,33864,12
37259,4653,45
37760,20604,47
519,36985,37
37157,16814,42
22750,30222,71
16800,19065,27
32417,18832,24
35725,12415,89
3504,22564,69
27000,22105,40
35004,6869,24
13249,27148,54
17525,20536,28
25864,23724,90
31057,6491,65
34931,11411,27
37000,24222,60
17672,18359,49
18235,37972,68
9253,30039,49
18884,30277,38
328,16742,17
37104,1687,75
19853,30244,50
35538,19593,81
37005,3770,71
22897,33143,84
12403,17760,62
22171,15321,66
6424,6889,54
35634,24846,56
12350,3750,76
37799,24424,74
36865,21358,81
12186,13609,49
27990,22798,95
23699,13009,91
13776,14348,55
5529,33366,54
28035,30166,68
1979,17680,70
11742,33285,45
33317,36854,66
38600,28871,35
13548,38496,18
1597,15111,85
21412,25770,88
4610,28183,60
13682,25925,51
12852,38587,44
16938,38452,16
9399,13268,66
6414,3267,67
9383,10520,51
8557,6376,80
7026,34921,24
22985,31743,83
23680,27498,67
19648,17317,54
7561,30283,65
20746,12217,38
6940,16926,18
32717,13653,21
1561,27170,59
20625,15814,39
32343,4234,48
34009,9911,60
37931,155,51
30172,30776,40
31981,26024,72
3247,9927,71
18274,1925,67
26608,13572,25
30411,21257,72
3769,4251,80
12264,2407,84
19895,7655,71
3376,4120,60
36022,38729,26
14432,30206,64
24917,18103,26
16972,18138,34
814,4997,46
20482,2454,50
28685,38500,35
27791,3323,66
1596,36857,75
23365,18042,75
6342,34096,56
17763,13757,39
19046,18287,39
14323,16174,79
30871,3404,38
22249,37047,56
1953,11305,54
1518,6319,91
19097,15872,53
18,4219,46
