card_1,card_2,card_3,card_4,result
25013,19874,38581,14610,26
12416,30463,21316,37531,116
5733,16985,2513,32282,67
29550,20714,33236,1887,53
3478,36045,33121,26733,69
6312,196,18133,819,76
24862,23768,18871,28508,73
4010,12137,4144,34806,122
38644,5638,24917,4516,34
27257,19623,3755,24863,55
25726,30036,4578,21212,112
11277,26617,30524,16891,51
12137,13772,2591,13989,92
6860,7201,19905,19191,26
36282,5394,9946,25938,112
4976,9025,25764,38564,83
16704,31107,18239,9441,69
13070,25603,5477,28836,99
20502,1738,30466,4003,82
24267,7127,12774,24270,64
32508,23002,20464,37880,74
33005,7620,28857,7017,62
34591,16706,18360,468,45
25628,29459,35344,36444,112
7953,22826,6225,7111,95
35436,23307,31150,11346,128
7819,1588,27392,20672,42
4709,36938,25899,29572,69
341,25577,25877,28060,106
25859,25852,9224,22603,140
4674,17597,3169,21920,78
829,37883,37923,6345,98
3012,15396,15920,9253,83
835,23631,8440,2556,127
27081,32344,18296,25573,68
15775,13223,25829,27034,112
37009,36824,32464,11635,48
22164,12506,22826,29325,98
4989,14451,34915,6138,66
33798,9477,13884,4799,64
20603,10691,1537,16208,77
15791,4643,2537,16641,94
25562,19692,23765,16972,105
2755,10640,37020,27001,77
35423,25647,6038,6347,156
9224,30487,34062,13572,68
17604,25645,8395,11666,93
11445,5589,7562,24133,47
30097,20629,12094,19903,56
228,37763,22784,18910,76
8408,35718,35450,35539,189
5656,10684,18408,26730,66
7118,26297,19997,24097,34
11673,30865,464,26593,38
12197,23619,11549,12757,131
18093,20326,32415,4071,72
6047,8424,37562,20624,79
27128,2295,3182,33768,63
17010,23333,35569,38364,124
37815,28144,26417,3180,78
13027,11372,1697,36159,85
38499,25031,27864,13568,49
25057,16771,19545,33103,47
36502,23677,25535,21015,148
4628,33812,30518,10833,63
31920,10255,17489,9923,146
36287,2307,24143,28697,73
1236,31190,32023,10199,100
10055,25989,21386,17528,154
22591,7607,38660,38719,66
13602,20655,29479,14263,31
7645,28521,22259,15896,85
16843,10230,4085,6139,133
31083,8432,20745,20521,35
475,37774,14753,32539,50
11746,33047,31818,7889,77
8774,28829,21940,25513,93
7861,19543,37099,31260,47
16758,12858,15434,32426,66
12445,28172,7645,13702,87
19851,5576,31730,8391,63
18175,5447,23611,1580,104
33253,29327,33228,20547,60
13623,38663,2397,35729,110
14616,31126,17621,17712,74
10694,756,5308,36042,68
7592,28651,220,18961,40
13195,33852,4094,33329,117
21297,3935,9487,20262,116
7769,29449,20362,33086,49
26774,27524,33002,13598,56
14548,33205,10602,34969,69
4086,31240,9867,25520,136
32258,9203,29519,16771,51
22511,24949,36955,24185,67
38483,30415,36792,3221,52
35621,3261,3130,7016,91
19802,2578,38617,17572,73
28519,4788,19892,13607,45
25767,24858,18241,34792,67
12322,33095,15821,10141,138
136,7092,37066,24013,37
21253,15973,25794,10945,135
35736,28651,8698,33318,116
24058,37147,4152,11351,76
12345,13822,9036,10643,93
15107,16037,5620,17753,79
10264,28064,18454,20704,98
28988,4875,6169,25232,61
13519,28941,3063,15039,47
19766,38669,1107,2,35
18940,31671,7976,7597,62
6370,37962,33962,9106,93
25811,5757,11015,34080,79
8021,33240,30304,27388,65
24911,1871,21940,9152,75
30408,2574,36471,16615,81
18157,12406,4995,34932,72
29629,4569,57,30478,42
32461,1176,27113,26478,42
36902,4580,9424,25904,93
147,23364,27264,37879,86
33477,15370,36104,29568,55
19263,16567,23625,12495,99
18200,28152,16919,16517,70
12420,10152,4839,21098,136
20669,20595,30130,38429,27
27305,22951,3010,7213,65
12823,21895,14734,27394,79
23320,38608,28927,21956,93
24089,1575,8450,238,56
26011,24214,7266,15437,60
17732,20539,4748,31715,66
23275,35329,8511,3240,143
23371,7271,35281,5576,127
12750,31201,1270,27204,71
13242,30834,18324,7060,76
35296,13158,23686,25613,183
14628,28209,13690,2589,89
24336,27371,3850,37012,70
9943,28089,3317,47,96
22596,31963,7037,12107,101
9912,31750,2328,18266,128
29672,4158,37952,34188,79
29540,1221,3468,17254,62
13239,7972,18900,20407,63
37126,12988,13163,27036,97
26570,4956,31585,10700,72
17745,12322,36437,7504,88
12943,25880,34030,14405,96
20326,301,26547,28180,48
7836,34704,13608,25021,40
31694,33761,31272,5574,55
6335,24382,2658,32683,85
858,1511,21005,6008,114
33021,7176,12155,7539,80
32570,9947,36263,9810,120
18410,20439,12104,9164,80
33203,25721,22085,35367,143
19958,14254,36817,16023,66
16918,9922,4125,22793,141
18117,37522,21011,15765,121
9423,27514,966,35614,106
22593,11748,32499,31959,82
31163,32628,31142,13986,41
16563,32669,28034,12841,86
11021,16155,23499,7715,123
19588,267,7972,20460,30
31896,11481,13912,9111,75
33998,31730,35003,14513,53
9514,6062,2485,2392,132
21823,18254,1251,18321,82
4742,30756,18391,31157,54
7599,5403,30887,2632,74
4507,24402,1557,35720,99
8277,11635,9065,1753,79
6794,32619,28236,36016,59
17552,394,21884,20587,58
25231,20738,11556,19957,21
28058,25246,27930,2390,95
17388,10876,10223,8334,117
30219,6949,1711,27081,49
15984,22691,10889,338,101
12926,23468,25173,121,100
32511,25710,28274,38628,77
17373,7893,30426,26018,96
10731,1966,18007,27750,90
6381,18246,33190,17722,105
24855,2569,21246,18506,103
21227,28230,16153,19001,111
35634,14265,26393,24332,89
211,11295,22121,36265,56
36389,20303,20267,29297,24
34260,27136,25211,36894,31
18312,15986,764,23754,123
17558,10844,28133,27879,104
29456,8608,12327,18063,75
23675,16995,25110,7905,82
38619,29593,4923,4501,37
22856,30769,21142,12830,133
262,31096,26017,14375,64
33393,19948,29606,7576,53
36439,31519,9231,7551,84
16781,32442,280,6167,57
35573,17004,3186,23498,133
1156,184,24772,15995,60
28065,17296,27355,28138,86
6168,32592,19072,30442,64
24757,1775,16762,24057,43
17762,6127,31253,24032,77
11011,34585,21373,32271,82
36467,9473,9879,17684,118
4924,24006,27406,978,45
13969,15260,37534,23522,97
15509,19977,2723,38417,55
31146,31605,9784,19583,88
11371,21423,21087,37032,113
24009,2255,38716,10723,72
32279,20337,37890,36004,50
37601,33842,37009,35397,104
7160,28712,3414,35349,89
1509,23560,19620,30987,88
7061,13219,36406,31126,72
2732,22501,32250,13084,123
13049,26679,1830,7808,87
33094,7609,18019,32730,71
4017,28082,26763,27766,110
29506,3292,19502,18146,44
25531,24224,36120,31646,85
19869,32315,23294,37111,81
3967,19922,30029,11554,76
9782,1233,3986,6301,140
35286,22925,17411,33752,131
28973,13052,31971,3523,89
16087,22704,19771,20739,81
24939,27477,38024,12764,70
5005,34203,16814,37965,58
835,26632,5355,19691,48
31176,36043,24947,18010,49
36078,6318,38481,12177,83
28138,13785,21222,8664,106
5352,4781,5512,3796,80
2537,27178,5448,12879,91
30447,18453,25984,21471,118
13133,1813,26019,33453,122
30384,29571,5328,36200,50
24860,11,933,25788,63
15036,22687,5714,19186,66
30260,14379,20266,24992,35
12978,21959,7608,16130,112
5387,30065,37545,15755,87
24418,7638,9831,31644,97
18948,9870,23317,22770,146
21180,17304,31202,23470,132
12350,1064,34193,6990,64
21305,23561,19905,17321,128
8630,38585,36493,15977,75
228,2526,20510,38408,49
4648,5012,30131,12084,76
31637,29492,29553,31224,42
16582,21163,22083,19721,85
9425,12137,10901,30285,98
5458,11370,6768,31056,39
22612,7011,6495,34011,88
5566,10825,24359,2567,79
11294,21377,28997,29468,70
19820,12226,20567,12829,77
34534,10104,30026,30104,92
28752,9177,8259,5399,73
4696,5774,2391,3345,76
28540,31578,12443,34197,75
801,34773,36920,24107,50
10143,412,27142,23561,110
16540,9752,7061,10538,88
32603,33276,18225,3259,69
15109,36271,11625,26559,46
10871,36053,26525,23597,102
13884,11313,5383,34612,43
31795,2528,33515,14407,99
18840,1832,25056,19079,35
27046,17663,7950,6254,78
36344,13096,32630,27882,91
10174,7224,3876,28251,125
32580,38010,24207,2592,77
9423,19060,33884,12292,73
28558,24344,24486,9224,58
31640,5293,37514,2560,96
25198,12920,4925,5457,68
23582,33045,26419,23695,143
6975,32436,15853,24230,57
2288,28940,10501,13778,83
6390,22953,24185,5416,93
23446,14594,35405,8685,141
19545,2402,31053,34980,60
30431,7709,37229,12105,79
37779,21752,38499,30133,71
16730,36418,6792,21023,78
21288,13199,30015,5320,113
355,29604,25593,817,64
16572,26487,18189,12407,73
33025,12925,16773,9908,125
21997,1690,37734,33466,95
21245,10607,21521,6971,117
22943,28811,19973,18843,64
17259,4512,27018,25666,80
11456,33507,18912,25811,79
18115,8545,3939,22892,123
22875,29351,28134,9913,120
11686,10264,11494,8707,89
489,6020,30882,3865,90
11441,17372,9423,13616,77
38597,35296,11430,2388,107
23382,28726,37224,33254,106
36043,33502,18510,11742,73
18830,13644,9960,18152,87
22510,18367,5559,15957,105
6957,31130,37833,15502,49
3148,26689,29507,15167,38
1710,14414,6480,10100,112
4696,21415,35766,5634,126
29433,36040,25683,30139,74
8330,3977,22063,34581,95
5338,809,9988,21327,122
4817,27791,2338,9810,126
20561,21934,15221,16926,45
38268,28555,27084,21262,65
13691,30794,6177,10171,103
1685,3323,9074,21511,106
13655,20665,33175,20322,44
13890,36170,10238,22731,117
32450,31574,14774,15932,77
16108,24514,30356,33315,87
5349,6200,36234,9281,88
15073,9404,6033,35553,124
35366,34567,3418,3302,92
28088,31886,24361,12268,91
22256,7769,5394,2432,88
12461,938,22531,14594,100
33940,31176,19552,33936,34
14508,29602,19004,7608,38
19683,7154,28140,29552,45
1823,14651,22009,1039,74
22944,19140,32323,1019,72
34994,6975,18881,34130,30
16987,6460,22863,27155,87
18519,24247,3516,28227,71
30474,26402,32614,33154,65
11713,14688,36974,8640,58
33190,8312,7044,9507,83
15047,15765,38445,19194,52
38347,35523,19886,21391,111
31744,22052,32,13650,67
34744,3279,29283,12018,56
20483,22266,25001,30506,47
21804,27869,37145,30366,85
20542,441,11773,30455,36
9416,15330,21301,38258,85
30962,14489,4860,7154,43
27202,20455,34970,27247,18
988,3789,31011,12082,100
16210,10825,14369,4795,81
22597,24190,26570,5518,73
18767,18194,8427,19117,53
30075,27804,36814,885,79
22520,11339,12917,37647,113
21168,1201,11285,1116,90
5614,4682,36120,21060,86
33249,4920,18832,27088,51
28911,9111,21148,3772,126
19511,11569,7714,15212,40
14664,37533,36271,26020,88
23611,24915,17582,6779,88
1717,17022,32257,18235,59
24036,15069,34140,21329,70
16850,18867,20361,31171,29
10624,6003,2367,10811,112
23280,25902,19114,21980,118
7215,27904,33501,16558,73
1920,22007,14466,15368,64
800,22584,20277,19977,66
14443,12882,19570,37570,81
16570,15231,19186,2556,61
7649,22153,26370,30357,70
38490,12186,30403,21856,77
28738,1541,3265,18064,66
11628,28565,33948,34616,39
4243,20750,34757,37030,67
25164,29449,31911,16028,64
24891,4148,25088,7064,55
14283,30015,21202,17404,100
13155,38710,32566,32390,60
26571,13639,25524,2319,97
34106,979,18827,10969,55
37664,31751,19936,27044,58
8592,19597,31144,10262,85
24012,27956,20344,28962,51
31274,32415,3961,3814,102
3069,18897,21041,34076,73
18110,16072,8438,12005,104
31063,3915,35394,25594,144
25111,14491,13620,21954,52
24813,23345,17,3018,75
1510,36173,11001,20327,60
29420,22123,37719,4603,66
21040,15023,37734,25735,112
15185,24775,22543,4800,65
19543,33354,13188,22989,112
7860,29741,6434,33045,79
20625,37857,28135,15907,87
32523,19156,9113,19149,48
36376,9223,15496,4254,94
23252,5640,29567,28575,80
13641,2618,12757,13065,127
34845,6807,10554,4533,51
17564,1016,11349,33065,81
30366,24815,29667,2010,45
24844,4738,14365,29623,33
5395,22984,12801,7622,107
31228,37938,1242,31865,76
31875,34698,36053,27923,76
29257,2554,22265,14256,76
3493,38595,3910,32292,69
23389,8496,25800,37219,124
28605,12175,14,19110,54
12238,30500,21428,10973,114
15908,24066,3267,33423,83
26321,6952,21909,31147,53
30956,27288,19535,1221,38
9878,6384,18815,15329,94
3074,17267,14421,7993,68
25973,24037,30318,33187,90
17350,10902,29445,15097,60
21888,18771,10135,13068,117
6313,26564,27418,26688,60
16982,32731,11728,27923,57
23759,27160,25880,22906,132
34852,31800,22127,35362,112
28973,2588,5287,18416,80
22009,38306,18126,36151,65
7621,16239,11439,21808,83
33951,37857,3414,12980,86
21851,9005,19803,6491,90
17319,37198,28856,9002,81
13554,22123,22157,6067,93
12267,16124,9229,10062,139
182,13701,19910,25858,61
24259,31971,15405,2319,77
25057,37898,12028,19719,63
2656,12374,7605,32352,90
9500,36300,37592,24423,77
25688,29374,24254,24097,58
4611,20349,24011,36254,41
31925,27847,12408,23664,134
12484,16154,18205,34622,91
2328,12819,22257,13027,138
21973,38615,21219,21101,117
33899,18924,28274,10185,91
27289,958,34722,20021,36
10778,31603,38492,33154,78
15502,19153,7740,19589,36
25854,33285,12850,19975,108
6120,10547,31512,12327,108
15414,28682,28963,21765,56
29261,27138,7233,4631,29
8536,20452,12175,20691,55
1507,31913,9522,6206,104
16129,3254,37749,29307,75
16160,3383,25152,13822,63
26533,22269,100,36854,57
9352,7813,3455,8326,79
1745,21313,24825,33248,94
23309,20584,11450,30341,82
18216,967,9122,12043,96
1010,10743,29578,26652,56
12236,35684,4502,16675,111
5551,36354,28081,4264,98
1755,6154,4112,8521,115
24948,12182,21375,31167,87
20483,10515,18122,25604,80
1969,16741,29534,1262,53
18455,37762,14536,2768,92
280,26478,34044,27419,31
32394,36952,32262,19821,37
16859,33104,38501,30295,61
453,23615,34903,21178,110
29646,12371,25522,33962,79
25578,37060,33290,23559,130
21481,18,34587,4936,72
12333,17571,12894,19621,101
16675,37556,5704,34578,55
14734,345,3779,18013,80
9791,20459,1873,36101,86
8572,2498,37923,8373,102
31727,27272,27296,5584,44
32307,20492,831,33072,55
4083,10813,5651,16199,109
7603,21506,13155,20640,101
30823,28714,15827,2258,91
24437,13732,22941,34003,71
20299,33929,37813,27006,39
7186,38708,2493,15786,81
3339,25050,6418,2336,85
22080,2328,9016,19025,94
9083,16225,1757,15114,89
24105,31071,19917,26501,37
4609,25526,23547,38472,107
9355,9417,29397,31923,84
1765,27170,37093,5308,51
14555,1028,13669,18148,63
34001,12447,18777,28752,57
21838,26000,32765,32631,76
19913,31591,34201,24139,48
10245,24113,18880,7986,79
28985,27845,36972,12214,85
18967,36977,10573,27125,47
34805,14306,27255,13109,63
19639,16617,11452,36474,43
21104,4060,23501,23694,190
7738,35572,16598,24150,92
11286,13675,24508,13129,71
24273,6479,33079,34834,76
25652,12831,6286,34796,115
9086,37623,27046,1192,74
37524,35364,19671,25836,122
1586,18507,12820,3250,93
4827,4672,28248,8697,77
24372,20424,24959,13998,27
7052,8402,31111,14401,50
28801,13121,27335,10898,77
12954,28006,21249,12953,150
32386,24515,27837,33909,54
15506,1130,20344,11651,38
24978,25265,2258,37171,57
14753,9503,33998,93,55
28866,35512,1847,27162,92
14642,16729,33878,15263,40
19513,24799,35429,36314,81
4505,5500,11541,22682,76
12362,8619,12020,6154,113
35575,12524,23619,17669,164
37607,11317,25688,30810,80
10533,7055,36271,33868,54
16761,31506,28744,4243,89
37787,19996,1238,35673,104
8001,1791,13134,30018,93
31138,18371,15502,36098,54
6522,37612,3175,24484,79
10971,4699,13202,8415,96
26263,33250,20412,4118,83
32716,21895,24229,6865,48
10525,15877,37691,8408,100
26744,28937,25954,3810,102
16774,15338,19801,25961,61
10074,21490,37669,34679,124
13141,23614,34870,26544,111
20420,27839,34274,13706,52
2296,30962,26362,28516,70
11307,2768,29316,34236,59
26279,22867,4689,23394,118
1167,25682,23420,37104,121
514,11605,10109,11710,74
31836,14733,36941,8010,67
12409,11517,14437,35367,108
24800,37623,14022,18918,46
36037,38253,24061,36985,45
316,27511,14409,12880,61
16577,32733,29338,12026,53
14637,376,3106,18376,52
14439,32006,8702,3310,71
25189,33223,21160,22259,98
34073,5366,17602,16563,58
5667,18851,37736,36829,57
27088,22591,7755,2611,96
37012,36969,24027,12034,69
31234,13698,30966,25217,36
6046,763,24440,9499,87
8650,36258,15153,4804,59
282,10797,24959,31072,41
2002,25847,24826,11675,69
7721,38669,9136,25091,52
15014,21473,6394,22562,124
36269,29459,20418,34046,31
12207,28780,4117,3974,126
21884,2011,16737,5323,67
24088,24353,34928,36818,41
8393,23608,10217,13079,160
12293,3908,10859,29759,98
30071,23686,7946,21001,130
33043,28254,17771,9156,109
19771,27315,36111,32353,34
19983,9213,3032,19678,54
3403,28732,12803,7947,81
11293,7865,31500,4521,64
6093,14721,13841,30851,67
24059,21052,14700,35551,121
33115,24066,4065,27475,82
37971,35576,18963,23764,138
8716,28688,13902,9135,74
38327,22043,9851,13533,90
15446,13572,37828,36519,61
13215,34945,15347,20261,57
15209,27011,12827,32398,59
7141,38643,26771,38657,29
26376,38018,9493,9218,92
23600,33516,33150,1033,124
27265,3449,8598,38676,44
26557,33079,7557,35680,111
38253,31508,17424,14342,67
16599,8547,21009,2351,112
25181,12112,10562,31151,65
38392,25699,13042,21247,124
27879,15519,24139,27122,49
36107,33414,9932,38477,96
34732,24276,8651,26496,50
7271,29271,6981,35709,74
11282,38747,30236,12226,63
34074,4742,28937,35442,91
15405,33982,2262,19845,59
36521,36151,27285,2314,72
5724,6403,7539,31161,70
35687,11529,33485,11586,103
20287,30973,11772,16757,33
23279,30451,9926,25070,121
8551,28984,440,18140,59
23345,16694,37942,15815,120
31563,5578,11464,13122,85
7214,15494,32325,3183,37
6001,3168,22946,16535,97
17625,27316,2287,10270,114
30083,32264,9897,6182,106
19525,12790,28215,25758,109
26323,19146,37134,13905,46
25653,11301,456,21831,76
20674,22629,37516,38735,71
34218,6903,35686,24327,81
31689,30363,13162,20377,83
13575,27102,15499,10094,73
6137,19779,37840,1082,80
22198,28849,36385,25988,88
6462,31663,28976,18473,88
34825,22530,1737,36942,83
37839,32732,18902,33928,47
27805,3811,34210,34723,87
9488,13857,7879,17386,83
30017,11506,36390,2323,80
27410,490,23362,1250,80
29313,33072,3992,38644,78
24382,26651,2577,19688,63
32386,36419,6021,6922,63
19645,37074,38468,16866,37
8520,37223,31645,18994,66
29507,28754,32342,35762,80
3422,34178,35465,6108,111
27400,17501,38391,19974,41
33427,11577,33182,30998,74
19624,946,38364,31092,39
18114,11497,27035,7215,41
30338,10993,3201,11310,64
12346,32519,19825,27884,72
21113,19163,36000,6369,98
7205,33466,27160,25935,74
16723,13725,12063,9911,102
37592,21496,25915,27095,108
23324,24947,14457,18912,73
6439,65,3263,8399,73
11393,1587,23491,12835,121
13779,17725,36465,14760,67
15363,16764,15220,31791,51
15118,12177,27225,8676,63
6314,16739,36950,9516,86
8488,37509,2253,7224,88
27839,18019,19885,27483,58
32,34116,18045,19523,41
12043,1635,13819,9280,91
23315,19670,24393,9879,115
28221,9246,19859,19792,68
36296,37254,30155,9970,97
12206,29420,26461,24475,55
3061,36108,14345,7511,58
33368,1982,18362,35435,123
30177,37637,8266,21278,107
26445,12354,35013,24136,59
15153,9857,24972,15312,67
256,1521,10501,1777,68
2633,21251,7826,864,114
15903,32005,37856,18201,101
24934,31933,5014,29437,45
11711,27456,939,3429,46
2515,13142,25228,15150,86
8617,36127,474,4216,85
22676,22018,33228,38361,96
17253,2506,5509,37125,89
8356,1121,2422,4168,117
16630,36921,29281,27175,34
14761,13796,17377,17670,77
11535,12258,28193,14501,80
9034,37604,33347,11321,89
18287,37173,17013,5001,60
34106,5768,29631,15929,58
23712,6764,4078,15980,134
34225,34744,15916,5001,64
12752,21898,18263,38542,88
34975,7267,21097,15013,67
21433,3436,8708,17373,105
19564,21338,19013,36468,72
9342,25619,20444,22726,106
25957,13520,19767,34702,63
38418,2444,33847,22910,90
28,23006,24395,21042,99
14320,36981,21939,32603,59
18766,23664,5323,4844,84
4692,37629,37225,9987,101
26277,10065,11581,35549,126
204,6195,24274,7985,63
5400,15441,1236,7575,54
15923,32559,37233,32761,64
34160,30899,13252,12080,88
22669,30504,33478,34233,94
