card_1,card_2,card_3,result
27964,16272,6372,130
37597,27345,3332,80
15427,27522,23383,108
33483,4261,5757,94
21856,11504,20525,37
27986,18033,4019,109
6030,11719,27847,103
17566,18478,6294,96
8269,17022,6794,51
5001,31670,17504,74
2429,37836,19123,109
1631,25875,32533,90
38258,32269,14644,55
5312,1209,31928,85
18039,27835,31049,87
36280,36138,21430,92
26347,4956,35750,79
37566,21788,33377,105
10618,20537,8430,59
18007,10194,12396,110
33149,34244,19517,72
20302,27850,3284,68
13867,15333,28783,84
23269,28101,894,130
146,29005,17339,62
4053,24442,33299,104
7929,36268,35460,117
22042,3246,21424,95
4763,10002,7145,72
19651,2022,34162,81
13025,33125,11288,84
33941,7545,3843,92
16899,3139,10071,82
8688,30008,16563,66
32416,3797,36419,69
2446,17447,32484,82
6269,15821,30427,106
26701,3988,17405,78
9522,34848,9490,71
4844,24756,34846,34
4558,28606,7013,51
31543,37157,33445,100
31878,29773,19868,66
849,12134,7783,111
24053,12803,20424,70
13716,11012,24811,40
17306,31068,2529,92
29637,7083,38610,16
27332,3232,22508,84
36334,13238,32629,68
27202,18115,6065,85
36440,12420,31589,91
29418,34021,13809,26
9150,929,30014,81
11306,33881,2606,67
35751,2372,33787,110
29757,19547,5601,51
24037,5611,11755,58
19792,22958,34546,94
25213,25951,252,47
10155,31169,3076,89
7722,24126,36385,93
7811,30858,11433,71
3502,35385,9373,100
13562,37550,22757,107
32344,26619,9868,71
15208,15868,26597,90
9503,7042,10765,58
31234,9883,27894,115
35749,6960,5587,79
38616,35393,3006,78
8645,3907,24103,102
12754,36965,19617,98
27449,34098,29735,28
21837,21917,20299,52
4558,23344,33208,101
16129,35715,35459,143
8769,9385,3302,80
8665,31767,37913,112
13867,30996,9044,58
36211,37113,22986,101
6286,33333,1228,114
16954,387,34841,34
33287,5404,21091,104
25791,35540,18755,107
15463,28953,15793,108
198,38705,27490,26
16155,9277,16887,75
20325,2664,17585,76
11483,962,12523,78
8464,8564,15312,107
30214,2403,21900,95
27074,27912,26604,73
35283,11272,31682,97
31635,7040,15386,82
7250,26433,3424,39
11500,24932,20001,41
30347,38684,12776,66
12893,23275,30033,113
33256,3040,31502,89
19989,30894,972,78
23395,20732,4223,94
30199,21945,1789,91
28701,10056,11273,91
8658,20484,21301,85
1122,22685,18042,104
1895,16650,10604,79
3503,374,3266,46
27112,34619,27144,47
2020,33012,2448,127
12017,8476,15924,106
35293,24956,23515,108
10518,27103,13255,78
24263,16953,28225,86
25955,1558,25755,120
801,19256,27955,94
3949,16097,412,83
27297,38436,5369,39
33255,24909,35299,91
13554,28192,31793,93
4790,2671,7754,105
3045,15849,7140,64
4880,19213,33198,65
31587,29567,25871,76
28236,38555,6866,58
34548,391,38693,28
16042,37516,16030,119
2757,18271,9442,98
3084,21109,6867,77
11753,9791,5344,80
34123,26463,7048,28
31657,31098,33130,87
29687,16057,37860,86
13619,27750,10025,110
27110,8377,14725,90
14643,20539,17384,70
16010,20373,3364,59
18105,20251,38256,30
6782,6518,34271,63
9954,4144,7988,134
16574,6466,38672,63
27775,2279,11541,104
21847,29470,22925,78
4742,19543,9123,69
16090,9009,30292,86
25178,5439,11748,32
38475,6185,2349,100
20628,21143,16727,63
17591,19080,34121,51
35554,30136,21100,125
12444,15822,36033,94
30358,13071,9074,88
27970,24002,19996,103
30325,27913,13590,81
2709,19930,15375,117
14261,14751,1635,128
8626,32533,15316,82
10052,15942,34832,105
8419,18885,262,55
7764,17452,24805,72
6754,23649,32570,67
35344,9145,24443,109
930,13665,9268,72
35391,30479,18847,91
19616,20389,36062,51
7519,27322,15311,99
25100,26591,26586,27
16127,12336,17642,99
32266,12271,34992,61
14287,20571,29438,48
27178,7146,12337,58
36796,32317,24368,68
20500,22760,25740,89
33807,11730,3850,59
28937,25687,8606,101
14631,19002,29531,62
31132,28927,25955,86
25551,6362,24942,88
27949,30081,38020,113
3406,14667,26429,74
6817,36862,29690,42
29568,27082,18362,42
21803,8771,6068,105
29430,34675,29673,25
22543,22619,20343,100
32609,13068,36787,78
31049,29577,31911,56
3036,37253,8330,84
25144,17769,34502,46
12226,37167,31739,101
20423,13615,2495,63
8017,37690,8620,121
8707,18197,26356,68
21486,33264,15385,126
23607,27021,1136,99
24837,22866,27267,67
25116,11301,38576,18
100,10592,9090,57
6775,22843,30437,78
854,3223,12951,91
35356,22120,3933,118
6458,21477,14348,139
28697,10098,17674,107
1742,480,12816,89
3899,12112,1081,108
25217,31268,24799,24
31747,30897,6471,99
8710,33086,22028,93
37959,34231,24286,83
9023,25520,25188,68
29326,8575,17260,63
10027,6154,33432,133
31031,21058,16564,79
30092,33380,29729,61
35537,9267,21084,130
113,21894,32710,39
16608,13758,24801,27
21799,38599,35021,47
28928,33069,174,71
26643,10923,25221,39
16892,15405,3201,72
33260,33252,10864,94
28903,26372,17385,68
33468,21963,9888,111
9181,1204,9807,110
24442,16599,31207,58
26342,35578,25793,103
16626,8448,6961,51
16125,29365,30919,59
15261,22012,15353,107
34077,32675,286,23
37201,31936,16715,76
16925,6246,16702,69
7691,30425,15346,106
9407,26517,518,45
9380,27143,27955,88
37794,35512,19829,126
21855,10501,2700,97
19118,13941,32610,37
21519,38744,32561,63
25211,950,26684,47
18779,32022,24466,79
32711,38448,31524,47
28213,34657,18980,79
10669,15044,28984,95
22190,6755,1906,76
25742,18289,25100,64
25662,20373,10704,64
26445,24821,22676,64
5491,8672,33322,87
19743,36295,30495,71
438,33,15360,53
18013,4240,4951,77
28951,13652,20506,45
6861,28673,112,43
23527,3836,11639,102
6883,22908,9080,83
10706,24480,1138,85
34602,923,12507,85
19750,7683,11621,81
1037,31929,31561,100
11751,22036,11302,45
38347,30855,2251,71
27792,11426,20472,58
35413,33087,17003,99
6966,37159,21194,88
26543,37003,3891,83
2651,30433,18303,93
22838,28526,30782,97
38633,27463,33065,55
25003,11,16706,20
4761,10847,25655,76
36060,15012,21515,112
9202,34899,6487,91
5733,32003,187,59
17590,25043,33355,64
7609,34765,22927,109
1174,4682,19119,62
32567,6470,36152,76
32495,4035,28945,78
1525,15809,139,87
23616,1922,29705,100
5007,15002,37164,86
5367,5263,26663,50
26367,20321,37208,45
12304,18986,34657,69
7137,18992,10886,47
29558,33223,28114,85
17297,2428,24097,103
10780,29545,24255,57
4800,14590,4840,70
23574,25796,2660,138
200,12454,4577,56
36343,22002,34530,63
10635,28011,35751,123
7077,9245,19823,62
12017,30999,9060,81
13215,33955,4517,62
26628,28635,22210,67
756,34060,27861,87
293,27432,19707,49
18436,3885,34903,80
25842,3817,18352,101
13072,10736,435,69
37043,26605,24960,46
1014,34518,21855,74
5341,3046,20662,41
1013,22968,25723,119
35724,1679,38473,102
37252,1533,24907,78
7794,4182,13532,96
28519,20002,21024,108
16208,24971,36207,61
14426,1185,3516,94
21950,13161,31206,82
30975,4017,14333,100
36457,1265,34818,70
25802,34621,16893,66
96,37607,20583,53
13966,21417,26449,75
2293,36959,27940,125
22024,28644,30381,77
33895,14597,2728,99
15346,24804,22586,93
11733,10269,30055,83
26744,6517,5750,78
16741,5700,12328,66
33813,34023,19919,46
21443,20535,25794,90
18080,29708,5482,46
32664,34189,15402,58
33367,487,32407,49
17712,14448,1023,100
13770,24373,32019,76
21891,18329,16966,59
3314,38614,14628,67
10778,18867,22831,89
16068,17721,2647,111
18113,10557,18970,63
10594,22770,11665,83
14738,25745,12484,116
19889,36010,6056,96
37877,36966,27054,91
24118,31860,23323,115
4895,7987,37564,102
7054,17396,37532,78
7804,1109,38447,80
4107,21911,31018,83
27845,25643,21309,134
20549,30846,4106,60
28183,28010,22970,141
20542,37074,17333,59
11014,22042,16527,60
18194,6403,12269,106
19133,30928,16748,45
16613,18007,3821,74
31877,31663,8523,101
36025,19220,25954,75
26352,37842,3764,97
8422,37202,35714,117
15761,34785,6485,101
13013,25097,23321,94
27884,30004,13181,107
23476,36009,15947,110
21494,37707,18914,111
16631,30213,33358,68
10718,19173,15928,77
10537,19261,5638,59
17263,16633,6912,44
23439,3169,20739,74
23270,24359,26357,93
17251,18199,3845,89
19943,12343,4070,104
36879,30855,3047,69
2537,1598,27871,138
13520,7018,30166,42
20766,942,9800,85
11484,38295,10956,39
16084,19028,58,59
20320,26453,10126,65
9346,26668,25825,77
14605,33038,24089,106
27516,36065,28752,66
36285,15186,6367,109
38287,35738,226,64
162,37006,205,43
30791,25853,11706,66
20326,11591,30023,34
38731,21795,36060,51
34783,31154,22983,84
17371,28890,4219,96
2301,23572,9372,127
36834,38697,9126,63
30095,34529,23477,91
21223,22551,33234,134
27409,25935,34794,70
23597,23022,0,107
16643,32528,6331,66
34022,16720,25767,58
28256,33096,31178,99
36079,30920,6457,86
31186,10813,32499,50
4846,405,13028,59
15488,26719,30954,71
29741,28572,36295,55
10866,16081,3015,81
37679,14719,16844,98
9109,25181,25840,68
34862,25256,4034,60
22073,3762,34613,82
30472,14694,13170,103
7271,7585,32766,58
36144,26738,29369,37
11502,7839,1996,97
37963,4517,6101,106
19777,25702,36961,97
11349,17678,32253,44
34508,4143,19230,73
6251,5345,35649,119
27966,9264,10699,97
23502,24375,21334,131
21473,37684,29392,99
37614,36478,15414,107
29636,1024,18294,59
335,22816,23414,107
16731,23352,30103,85
25766,29283,10112,93
10911,21403,30352,96
19820,19231,7969,87
22845,35642,15170,143
7652,11282,33919,62
24145,7649,6977,79
16686,27261,1736,70
25166,2547,8698,84
2445,8266,7600,124
4,14516,36243,69
24319,11302,15206,80
33913,10710,36057,54
27315,15450,33298,91
11530,1948,19961,82
19229,29599,21239,70
32688,32451,8522,49
26319,5432,38760,36
14679,28504,13963,85
37944,16514,19243,72
8582,19124,11269,59
19614,1880,14391,114
14475,23006,9462,118
3845,12860,19044,95
402,11274,37833,61
17626,34979,2732,91
37662,5642,31918,98
18858,15953,417,59
9381,28514,2691,105
22672,21473,23561,151
16501,10502,14628,77
23464,6808,21240,109
15353,34087,21221,100
26401,14362,23744,106
24951,20264,9066,32
1973,30815,8459,95
32416,29610,11656,22
4536,20551,36879,47
15374,264,37207,78
3804,23416,9258,119
32525,18887,15179,65
30248,13057,8655,94
27084,22010,10936,64
5468,2427,24383,96
6883,20381,19722,37
32719,37836,15326,94
12228,12068,10554,96
37781,3201,13127,104
37237,18143,36822,85
21944,2329,34079,82
12393,37038,27802,113
30980,15258,19968,87
21972,27504,10704,64
7785,30452,34826,82
10601,8752,15264,98
7849,7713,7862,129
19113,21381,14539,108
29563,21234,23757,106
16824,22705,16224,97
18322,2368,15814,108
12281,2008,21433,130
1601,23020,22560,142
34576,7227,13548,37
31610,37721,24417,108
3765,23688,17311,118
33888,11290,14655,61
3869,3009,15787,97
14376,4979,19592,84
16540,11379,23517,73
29315,15876,13617,54
14480,12156,8452,111
5647,10820,31515,77
7753,28739,23019,122
16127,37651,36769,113
366,28824,12196,72
27357,16253,9189,79
31679,26566,31729,80
7576,3285,1207,95
12084,38534,3756,81
12019,22523,7569,128
4947,7722,31608,91
38669,27118,27208,35
31572,28929,21940,89
18017,17724,36103,70
15083,25561,12335,115
33887,38373,1855,58
22643,28871,22608,128
1069,14330,10225,125
38561,7146,25053,15
32709,21911,14298,75
29596,23010,851,85
17252,3341,13272,85
33066,35693,12768,127
164,9487,11415,43
31715,2526,16524,93
29743,28967,30294,56
1159,26307,18064,67
13210,18805,12846,94
23285,33854,14408,103
36967,17717,10573,81
19811,19620,270,62
234,20250,20333,10
3283,16037,31861,91
7160,13011,30882,64
33833,23453,14373,103
34173,19075,25813,63
12518,22515,26631,97
2596,37818,23511,145
18760,38314,24350,50
13565,8297,20371,48
6824,33135,27994,88
17643,35469,4037,119
12225,32607,18176,67
1181,10811,24336,85
4678,17699,38300,45
4584,22698,8390,96
37903,27149,973,92
19505,18431,30333,73
28823,776,37980,107
38320,7783,1670,92
24484,10572,31210,71
393,20626,24405,37
11658,16267,4792,61
28914,29646,22234,59
28204,30340,37035,99
37514,18330,1977,112
25808,12482,34804,91
16011,34129,14024,59
31155,37516,25082,66
10807,18334,2524,95
15851,1115,35430,122
7247,14510,6205,96
35472,28520,18803,99
8366,20534,24806,38
35610,7619,3935,136
920,26546,31011,62
29732,21262,11447,64
35255,6915,7728,103
1554,4780,2601,106
9896,25040,17625,80
37906,13754,35012,75
182,33902,34700,32
14528,31865,14302,118
15863,33895,25199,49
21913,37684,28547,100
6195,16013,1061,116
15161,34061,2736,98
27080,3894,32451,63
17258,31186,34975,61
20588,12288,20711,40
12393,27298,11385,61
8257,21313,11312,93
26696,23616,35690,117
36888,19227,33944,56
28215,2006,14288,132
31568,14630,16217,113
16839,15285,18332,75
5676,1739,35500,116
31994,17398,3821,100
29624,26418,22140,41
4257,37923,15162,126
24401,27122,18978,60
8306,6031,12224,116
15057,29503,9851,96
5393,3931,20694,61
4851,38377,7730,62
24858,13545,20273,18
32290,13191,164,53
15429,32637,17022,60
2436,2581,142,102
33408,25081,1213,70
22522,34720,29012,96
8612,14420,15107,116
18832,13683,4005,69
37249,3436,25744,89
30290,29558,26331,38
14770,13911,14500,97
31092,2640,36186,87
28166,27405,25608,99
28988,36933,5456,80
21855,11368,37810,80
37181,16862,17501,68
24061,20402,30484,53
11442,36925,15168,82
28983,9943,24903,84
34168,20453,12249,47
37850,11753,16168,92
37902,12802,3863,124
26379,23626,12195,100
8475,846,19605,93
12860,21284,18891,105
37689,29510,20302,51
12957,19936,85,73
38542,36369,23747,78
15052,11771,18510,74
7640,16754,1177,86
27472,31178,409,39
22993,26361,8633,94
36177,26391,23548,85
35363,2617,26499,113
23524,4162,19095,108
11270,6349,20488,59
215,16028,34703,60
14752,34047,31927,85
24893,6108,31845,84
1267,31854,12788,105
37957,22612,13787,107
38592,30478,38350,32
18145,5385,5522,61
14461,20554,35000,61
34907,26701,19165,45
35639,35348,2350,154
7237,11485,24026,46
842,1757,34901,93
1520,27367,15892,96
11731,6811,27302,32
18878,15424,10140,108
30466,1846,7876,109
18156,8433,5306,75
23291,1861,13258,135
24172,32385,1911,81
3957,20714,19668,70
15894,14374,36977,110
32510,28026,427,60
20705,10732,6996,33
3196,37983,30005,87
159,13682,10238,70
11588,25823,23658,100
6372,18754,28613,93
19173,16503,6451,74
7912,17627,3144,89
11358,17667,12878,75
38329,26435,18030,40
5607,14379,2426,109
31574,1585,2019,122
1623,421,16771,61
7996,2574,15409,132
24014,20006,26724,69
27973,1958,23502,142
12778,35471,31660,126
12487,14274,37525,123
9520,13819,22601,89
21111,31220,30094,90
4989,117,179,26
31120,1037,28143,96
13781,28230,3340,79
30033,27234,2655,85
37064,13578,4716,58
37012,15075,3838,112
5768,9319,31593,80
19229,29264,26526,32
33940,27424,37000,55
36785,6981,30509,60
4975,19503,14426,84
26314,12269,22132,73
33496,17525,341,67
37509,23759,23275,149
19969,3175,6956,55
30312,3176,13255,81
1975,9488,3316,91
2559,24475,21083,127
4992,33011,30983,67
26414,33785,946,53
21078,33167,1222,117
15076,25870,20021,107
23663,14646,32466,102
34572,34815,27403,49
13542,23476,5760,84
30327,11722,3467,52
13850,5333,8278,65
16759,15287,26323,64
17358,30824,36425,65
31565,19062,19262,66
27149,7767,30091,80
24916,10129,37077,85
10790,12107,16178,97
37,37873,28700,81
35442,20556,26377,67
27362,29300,29022,49
19540,28694,15072,99
34840,34266,24363,55
19267,17694,4210,82
9159,38505,6436,79
11373,24430,16584,50
26552,21197,13021,101
22672,26586,26746,73
22164,21022,19569,103
34842,35487,15117,111
21927,34584,33059,77
2525,2687,31967,130
5746,21142,10972,93
19215,6221,9916,114
13761,23729,24153,94
12362,22640,5013,99
30448,33959,36813,62
10075,6415,31142,116
5548,7064,23586,78
7956,37655,5396,107
19175,5624,27143,50
13132,31644,14331,115
16701,21457,35272,114
11337,1921,16115,91
17723,31642,11010,84
38583,30157,16524,38
24197,35615,34629,99
313,35282,15358,100
16988,18266,31883,68
24949,36424,6320,71
17634,2438,17602,100
35560,10663,37895,122
31728,31967,38444,73
17002,25073,15896,51
29669,23357,30199,78
6868,5749,9312,53
16600,15434,34892,69
4828,24254,32743,51
24904,34246,18137,35
8486,18206,423,62
11338,24977,13505,26
23467,31160,25195,73
4886,18035,7081,44
16601,30300,8614,66
11530,24126,3418,59
19574,12447,9097,91
12843,19893,6373,114
16197,15117,14662,120
15876,16782,19196,64
10144,15144,13694,105
24297,33919,32250,46
21112,26671,6290,109
25213,15196,19576,72
33760,33857,13779,31
5277,11307,3789,69
26734,10885,2399,84
37044,6272,32442,86
5608,35701,17671,98
1594,27088,37064,90
19755,31684,21278,112
23453,28822,31653,116
36960,13521,14684,86
19823,3761,29607,72
31599,36230,26020,93
16626,16126,10517,72
2251,12450,6256,131
24401,17287,1787,99
3991,30451,8773,95
33136,29464,30155,61
20612,5337,38427,26
30052,18247,36077,66
25850,36358,9946,110
3121,33188,3495,75
23283,12428,1161,120
31208,12878,19503,85
24454,18337,6010,99
36455,31075,29410,43
31582,24280,19169,79
9942,24189,15261,121
32646,32020,11305,52
17398,24957,33808,38
485,3075,14711,68
34844,30417,38615,44
13995,4705,30024,49
3871,10643,15350,105
16106,15074,13005,117
11512,33432,35323,98
28813,7699,15357,114
36134,18305,2334,92
10728,32395,29490,36
23268,5007,1948,110
15781,27834,32291,91
3758,3421,3483,80
18305,25732,17309,87
33193,6253,19589,110
6824,1598,36098,72
31597,30168,21168,106
17523,11525,11718,46
29450,26379,8346,49
28219,26589,2308,106
7951,7891,33962,95
5315,32403,16658,38
25840,21058,21210,138
32549,11012,28272,78
25928,11471,27474,63
24135,6442,19875,104
11017,1167,15863,93
1986,31992,36826,109
8609,4983,21000,97
24990,38703,26345,20
7651,26392,36295,76
13178,14321,28520,111
9969,10930,2657,123
13928,219,21241,69
16894,31725,1847,89
23019,28260,7191,102
20651,30376,15761,61
20331,10925,420,32
29311,18853,22051,45
27312,15315,22631,105
30235,11271,11551,42
20671,7232,20478,11
34548,10157,33300,103
30879,4985,36152,53
25072,30783,36171,42
18421,13841,22089,61
12252,14747,28519,108
23701,17553,9776,129
20497,6865,21366,59
11704,15071,32722,59
6177,33930,19020,72
10997,2742,9376,99
29297,32547,17307,38
9436,8471,8431,93
2472,19690,11456,86
37198,2471,31126,97
16910,26521,18932,39
36964,15956,31945,102
16914,11595,22167,46
5337,27815,34860,82
35620,22879,328,108
14690,12179,26582,90
7053,34957,38716,29
35303,17317,23702,131
28706,22154,30937,73
37120,1679,28960,105
17377,33773,22912,84
18282,30450,31548,79
16272,1006,20380,71
14612,17504,3413,88
15234,36888,23472,124
18916,34634,18262,56
27763,37877,320,97
29589,26014,29581,46
8747,22758,10546,106
32528,33288,2364,91
22927,10841,31083,91
11352,14644,8729,85
14703,32595,32524,58
7601,4270,30002,105
15412,18887,26388,69
1905,31248,18794,78
30261,30292,2581,92
7195,31738,22838,90
33882,22161,16512,45
3933,36752,9230,98
26743,11330,14748,64
6876,9103,1175,66
5573,22225,8011,87
17542,16031,9518,90
22627,23010,27004,113
28022,30925,989,96
8510,431,8698,72
1856,1732,22836,137
33262,4601,14466,91
10984,13653,5376,56
936,36857,6916,70
32650,27813,10133,105
31663,13944,21937,72
2736,37807,4038,133
17617,4822,16578,51
38316,22560,19630,82
6782,24849,3471,30
16919,4946,25720,63
15293,34925,17585,84
11456,12411,9457,73
37602,16673,13599,69
12221,27346,8251,84
33429,2627,9153,110
13675,13625,21078,76
28742,9227,22069,82
36987,12225,22930,116
33321,28556,7113,72
25892,3992,29442,82
1951,13949,857,89
29594,35455,24814,60
9367,22233,3988,92
21180,9177,18788,93
6116,31851,17525,107
19754,28671,21078,108
12459,28920,7890,109
18517,14530,26492,77
19764,17023,27289,54
22739,34721,19796,94
37006,17565,17456,83
7101,31538,1641,85
24459,27097,36350,65
4193,3853,11518,90
8482,37919,19753,106
12835,31545,32570,81
3179,13106,37539,104
8595,24312,1104,94
19987,8444,38660,66
4601,14527,6280,103
34852,38434,7863,65
27351,8747,10778,72
10098,11353,36209,82
25892,4,18493,67
12076,16548,4743,61
2418,17532,11280,84
19000,7242,30508,45
19257,20373,11406,28
29607,9243,38564,36
32399,22909,37649,102
18458,34018,28180,78
