card_1,card_2,result
21816,2687,60
34979,36039,24
21166,14323,56
35317,10250,104
14467,30970,22
34021,31261,19
29514,2544,40
7647,8476,37
28222,13808,41
7206,12830,46
10221,28899,60
28225,87,34
23432,7122,59
33258,28697,39
27237,13072,43
13530,6222,45
23338,37825,76
23251,31794,76
28110,29362,32
35479,34120,65
4921,22240,38
26300,12437,42
19137,7597,22
10019,29012,60
6511,24022,41
10217,9784,96
21495,19146,50
9402,38630,33
36362,30941,26
26441,10915,34
23355,22199,76
23555,3085,66
27352,22,10
10595,3121,36
12760,33424,66
17319,9400,54
36068,34013,25
28671,9973,60
33030,9010,55
24770,28991,15
897,8663,39
37976,25676,60
30499,9898,66
37248,21013,59
37551,5393,36
31158,27125,14
34126,23586,61
1755,37981,44
32447,31763,32
11019,21496,66
9331,6067,60
19716,7879,22
10730,3509,36
31740,20308,26
15380,10939,30
26663,21906,36
20538,22962,42
15340,18137,28
27756,25804,64
16037,22601,73
15508,22618,48
52,9011,34
13870,28674,25
16642,24060,20
31934,14668,36
8621,16815,32
34501,23478,60
8573,21906,45
17611,18411,46
37007,36278,31
3785,20446,44
9847,21239,92
33145,13961,40
3327,4060,56
28241,4261,70
6281,27897,60
444,35554,62
3499,38668,19
5375,9021,40
29418,36361,20
38326,34913,13
36181,3839,58
24812,3446,17
22009,16691,35
17559,6261,58
5493,13726,25
27301,22018,28
19763,20261,8
12922,38622,44
24856,35736,59
9133,2671,64
26639,32506,20
38474,14289,17
30854,14286,22
7078,24324,16
38306,5268,17
6854,38258,12
4831,31875,38
25191,30171,21
36258,4658,30
31561,16084,57
35440,15800,89
34044,18227,29
17541,12366,56
10820,35505,78
27206,2748,40
23452,35427,108
2370,11512,46
30012,6877,25
37813,13882,37
31742,6768,31
2265,24436,45
27309,16686,15
24220,30277,27
27877,7155,35
9001,26442,40
12773,5711,51
19594,8490,27
16503,8616,32
36276,32546,24
34741,34587,16
22240,33243,51
33140,5628,39
26327,6919,19
1504,1108,38
32522,35486,64
1046,23293,70
3816,6864,49
22234,24906,27
27481,20735,6
26611,33986,21
34558,6495,40
30181,212,24
28122,30835,38
25841,20497,38
10740,12236,52
19900,33356,33
31902,9914,72
26013,21377,80
17340,6306,58
29256,20263,6
7940,21806,40
30815,35591,66
26467,38266,17
18374,9924,68
10798,23602,74
22635,31111,50
31008,14627,22
1700,12783,59
19193,6919,13
15452,14510,20
27758,3351,42
23579,22851,92
16758,16044,44
21126,27445,48
31885,27923,52
20538,25555,38
16264,17750,59
7019,35550,63
36789,13150,54
16578,5628,23
34640,21072,52
31518,3299,38
10700,27932,50
7747,19021,22
21201,8400,65
10523,6180,54
31693,7124,31
30355,18811,24
24485,10916,31
33946,19130,15
6451,36059,48
38312,9076,33
24160,27515,13
21760,7514,40
16187,2596,69
13942,29279,17
23335,6420,84
14355,405,18
27896,29272,32
27312,24958,7
18960,26295,18
11695,21155,54
31202,12374,40
15330,22100,32
10518,22056,46
24782,27179,7
7991,10869,38
4922,17348,40
15276,19680,14
35476,29011,68
17393,31773,50
12386,34169,39
17361,27224,30
4788,18448,34
7001,21014,51
23361,37252,67
4029,38406,47
1731,6158,52
19900,29018,18
4028,24089,51
17564,29615,30
5575,33911,21
36244,19913,22
32403,14349,20
10514,13229,61
28015,12072,58
23515,10098,100
25573,6940,43
2686,12473,66
380,6413,38
3328,20439,16
23456,25131,55
7744,5555,28
5314,34696,20
6307,31272,42
1115,15355,26
12459,24127,39
26584,16898,23
31741,9009,52
1908,17021,31
12476,13552,43
36875,25656,51
5326,36321,28
12973,23408,91
30289,1612,38
37888,30224,42
13849,35014,21
27513,21218,48
32407,9054,36
18867,24935,9
10212,31895,72
23588,23572,104
16530,24058,20
3231,23643,66
159,13939,19
33494,13247,66
19654,29617,10
9924,34763,56
22157,25668,60
20412,34584,10
35432,14769,68
31977,22537,64
12820,24149,48
23706,29519,56
14365,5461,24
22841,4770,54
35277,31996,80
19963,38329,11
5672,30134,30
27346,13070,43
3471,4559,28
24478,15160,17
21007,4206,86
11358,38316,15
37600,31682,48
4203,34231,51
4113,23530,94
19841,30499,24
38338,26431,17
16056,29742,37
30200,26543,30
3153,36488,30
15893,27988,61
36053,19871,22
16149,4968,47
3419,1765,34
21180,19015,50
2648,9968,84
29396,21870,28
25998,5502,48
21425,7072,51
30424,23252,70
33120,4254,69
20422,24403,11
28709,35429,68
30131,22227,42
38664,19262,11
15433,6358,40
14344,24267,21
1549,7795,36
2505,15236,44
31916,38580,29
11533,30158,28
4875,6875,21
2441,33375,63
9809,32721,56
23707,12952,91
33800,3048,23
21191,18268,64
7056,36767,22
8526,32523,29
13936,3057,27
18145,29486,24
29492,37625,28
21856,14530,36
27906,38622,33
38000,16863,35
15498,6312,40
36093,15184,24
20738,34990,10
36771,29482,19
9304,16080,61
32430,32304,16
36372,15235,24
20501,22772,42
26370,8489,33
24173,37253,24
975,13091,57
9193,12949,67
38565,14735,17
30083,25721,54
22517,3361,54
37877,6388,56
27421,8585,25
29625,4672,18
4535,28578,26
38612,26481,17
19944,34511,14
26692,4235,54
28021,15073,36
26507,10597,34
20594,15909,35
38606,35532,61
1154,28867,30
9414,35685,84
1042,7140,25
23734,27214,56
12168,34156,39
4182,25245,45
34861,15452,16
1802,30100,38
1551,19601,26
39,2483,42
21002,37000,59
10140,11341,58
18855,21969,30
3185,3474,28
19050,31260,16
10981,38751,27
10705,13911,35
7640,28527,28
18912,26468,18
18947,7988,22
36082,34911,24
30904,14455,22
30489,31671,42
22155,17523,50
8600,10702,43
13043,35752,95
36038,23499,68
2633,33179,63
34535,9444,36
1730,6927,27
374,19763,12
18280,4200,62
37749,10018,72
36108,14688,28
32687,13612,21
35287,31729,80
12842,20709,41
2336,28114,64
37949,13805,37
21828,26314,36
14528,1172,30
36134,29397,20
38628,18047,25
17708,32595,34
29283,6319,36
32514,23354,60
7084,11263,17
15523,16118,41
12273,4126,72
20273,37890,26
6217,21292,76
20753,6833,9
22758,13571,53
31034,10967,32
9121,954,46
31038,35726,66
19760,35747,62
2273,13731,49
30393,1604,38
15808,8429,54
25650,15335,44
16058,26413,45
10731,37847,46
9049,36030,44
12303,19232,36
23387,18482,72
29356,8701,25
12966,16921,50
4685,29667,18
27507,18001,24
29289,25992,40
11358,23298,62
6940,18090,27
26624,10138,60
5258,25978,48
237,26455,18
16183,36830,48
5386,15799,45
12815,22830,79
19202,18112,26
30274,2520,54
20296,4601,16
26582,36389,28
38365,14302,17
9911,38615,53
7532,21225,60
18192,35400,76
22554,32556,48
37202,36449,31
18043,10846,42
30443,886,36
13679,28861,25
7204,23474,59
25974,25115,39
194,1066,24
25998,21837,60
31965,1076,42
7761,11513,26
9495,26379,40
31124,32516,18
24919,16211,36
10553,19574,28
22820,21342,84
32557,25160,11
33513,29443,31
22059,22600,64
38573,31856,29
1869,15947,53
25008,25243,6
9127,16145,61
6352,24513,41
37057,7148,22
1935,10013,68
32660,18118,28
7140,22946,47
34717,27885,36
22585,12074,70
7866,5272,28
15212,6851,15
9171,13174,67
21791,5665,36
16623,18169,31
36006,20714,18
19608,26331,18
7902,7108,23
30215,22942,58
10519,21081,66
35510,1213,74
14565,25074,15
36137,25230,19
3252,15154,22
12192,38643,35
35605,29491,60
29301,6210,36
13506,975,31
37061,38756,20
16718,19672,17
18961,12139,36
38512,13697,18
19208,14376,18
6150,2686,68
13522,37606,37
1258,1240,36
27785,31551,52
11297,30933,20
7695,37091,31
28606,16700,23
12883,33947,48
8566,34568,29
27331,27957,32
2340,19663,42
16546,10797,33
13746,14570,25
6801,26252,19
32256,3900,50
37555,30788,34
34236,12054,39
21102,14664,56
13977,38327,18
28147,3258,42
16652,12158,41
3955,998,60
15885,33458,60
1934,15859,53
9012,1018,46
6456,38362,37
14345,32372,20
32558,33237,35
35651,35459,112
32264,839,26
5517,1997,32
19578,13656,19
36751,5290,27
32287,9997,56
312,25537,42
12437,17251,56
20564,37770,26
12935,23006,79
6357,28109,60
38692,168,11
13770,32487,21
25991,7612,52
34232,2422,45
3353,19758,20
7127,30486,25
17511,34001,35
15175,5671,20
30424,4620,32
27892,6503,60
32481,38302,13
24938,27921,31
34640,21174,52
6954,1875,27
12769,22747,79
15801,25817,69
12935,28132,67
3001,37507,38
24996,28806,15
38389,31673,29
10722,19822,28
3217,8638,35
36137,27223,20
278,34680,14
34000,22064,33
4189,34018,51
10601,32612,30
21238,9824,92
8523,1072,39
7851,35631,72
19585,7829,22
3320,7625,30
18272,13886,33
8016,10677,38
4673,21106,58
4111,31853,66
3496,18046,34
15239,1682,28
12178,11554,40
21008,22700,84
15050,6438,40
12180,29414,34
27178,11695,14
18997,10695,28
2557,4661,50
18428,37564,44
21109,11259,54
25102,28925,15
36369,21986,40
19988,5436,18
24289,35367,65
30852,20012,16
2484,10115,84
28013,9070,56
25658,21352,80
30922,38461,15
1518,24421,29
8679,25026,24
15103,2355,44
34625,26370,20
29746,8541,25
9767,965,66
33222,31906,51
26410,14597,24
1223,2399,54
37194,19708,21
36111,34743,24
9346,18506,48
20285,31521,26
16117,33951,42
20666,5615,14
19930,27799,34
20425,32274,10
21200,1701,64
31674,24788,27
21241,30880,54
33155,1632,47
38742,15297,13
11583,18440,30
16263,5573,45
22198,12767,63
11639,4630,24
13766,32434,21
17704,26747,38
18791,12194,36
837,30177,36
10614,25526,58
37708,28821,36
10002,17283,74
8305,33200,48
21027,7802,60
33862,34889,17
9165,7515,44
32256,29655,12
30920,270,16
20768,23349,54
35006,20621,10
28545,21883,36
4930,13769,27
23699,28841,64
37116,902,33
31557,3799,66
15098,27818,36
20000,4966,20
30762,29700,14
19704,11366,16
19529,19715,12
9185,20436,30
27053,36378,20
37137,10086,63
26365,19553,18
30499,3843,60
2677,11442,46
19754,33827,15
53,25701,42
26580,21136,56
28854,3111,26
13221,10967,61
30247,13215,57
11706,33943,19
38714,7145,12
27411,28886,16
6046,18000,52
12995,23659,91
7053,28025,35
12857,10584,61
37871,9894,72
28145,19656,34
3392,9343,42
14667,17375,38
25857,14492,48
28086,783,46
15194,16178,41
36490,27514,20
22520,14631,52
23610,24769,55
20320,26751,14
23303,35280,108
6097,4716,46
8713,13023,60
8751,36362,37
36497,18168,36
36036,17672,42
31708,14463,36
34777,962,26
32772,18161,28
32443,36343,24
3844,21501,86
1748,28094,48
26379,12920,51
7864,1801,36
25673,16020,69
16039,13811,46
6173,9197,60
18141,34899,28
2369,30161,54
33944,21460,53
20348,12110,32
10175,485,54
21495,10555,66
34895,21836,32
8474,10791,43
23618,9004,80
21856,19025,30
36016,3119,30
8369,12149,51
23522,4534,66
25560,30519,54
6979,20485,9
36010,23471,68
850,3284,32
8657,7840,37
36835,17279,41
10637,133,28
11629,37917,34
28610,11708,22
2430,37086,51
34993,22219,32
393,37029,21
22261,24865,27
37638,4164,66
12773,27141,43
25819,28989,48
35479,27355,60
12377,9765,78
24780,9815,51
36192,21386,60
8555,490,27
36920,8741,36
35318,1874,76
3111,21031,58
5472,15029,20
3473,9015,42
37965,16585,35
36095,8005,32
5482,32332,20
25073,18314,23
12138,20516,32
25768,16955,47
33303,21148,71
16948,24842,14
7964,7700,32
1199,17512,44
11360,12103,40
36324,1637,36
6202,35536,88
20463,4732,16
25727,19623,42
5678,11370,22
26451,25810,48
13173,9844,87
35366,3136,70
22189,22580,64
16096,5657,45
19040,31210,16
1562,13041,59
19237,34833,14
12236,27397,34
18786,17323,32
15366,283,14
4728,23428,66
22995,16148,73
12142,8347,51
19742,28086,34
5023,13703,27
3975,12779,81
22887,10976,62
1159,12091,48
292,5320,18
12424,30264,48
5620,6882,19
25118,23545,55
4180,15298,50
38353,37272,20
11700,25591,46
38697,25015,8
28155,32396,36
2269,35727,92
9185,26261,40
19113,30178,24
9336,316,34
24975,10645,25
24362,21473,53
21090,36521,60
17334,5282,38
24507,37843,33
6106,9222,60
33907,24166,18
16852,32320,19
5307,15193,20
16150,3361,47
20013,12790,45
4521,23456,66
32741,31270,18
9298,4534,42
1967,9788,68
3028,1995,34
34785,36840,23
3323,6010,46
23612,19083,58
31707,31537,48
36847,15191,23
3315,28831,26
34254,14500,21
36402,22908,56
29384,20768,6
17552,25586,62
12331,32367,38
13861,11750,23
18167,7075,27
5664,14543,24
15446,3962,50
12122,30847,40
17339,30475,44
5570,16091,45
7517,36489,32
26649,27276,16
8322,27134,25
3243,18361,34
25894,27488,40
24331,35609,65
9518,12110,58
15750,33275,60
774,19717,24
3960,19654,48
37730,29331,28
33849,1895,29
19961,26400,18
34982,28088,36
18945,18326,26
38743,5619,17
21280,11381,54
13918,1510,33
23440,12212,82
22239,7823,40
32261,38757,13
12884,4520,53
22932,16142,73
33209,16660,38
7031,10534,29
10228,18101,68
16770,7225,18
9843,13732,61
24117,22791,49
6349,10610,54
38021,32550,32
9215,27223,32
31556,9410,52
37059,313,21
22117,120,30
2732,38502,41
14337,32321,20
1685,25971,56
2728,22575,76
35514,14338,68
30191,30876,28
12899,17305,65
2486,10852,58
1948,19706,26
31097,2679,46
25631,32642,44
10516,10778,44
8355,18315,41
14663,10566,34
2330,36259,52
35647,4242,98
15198,17006,19
18271,38768,25
28217,8289,49
26700,35012,20
6087,14659,44
19949,9431,34
1755,32505,28
27883,14613,40
15772,30428,51
29264,21180,48
10791,29385,26
13152,17642,65
28125,22081,52
15337,7516,24
18432,10124,68
4635,6780,21
3306,23011,54
34253,24394,18
30199,2352,54
6062,5745,44
1613,8701,41
13958,28218,41
1870,11568,30
24128,11258,19
9966,1960,68
3064,33973,23
26569,8686,33
3095,30203,32
25677,4058,78
52,16633,17
37909,7234,31
15338,12207,38
37189,7513,31
18779,30495,24
38385,9116,33
19753,6756,13
27130,12062,34
21378,22542,84
21024,28549,56
34206,32381,17
27820,30320,46
38442,18864,11
15068,8428,29
24440,13583,22
8312,28897,33
34931,32436,16
11624,8553,31
22865,30230,58
30007,28706,30
24803,6849,10
8378,13785,34
11257,1263,28
25713,20729,38
20375,31241,12
21384,22181,68
20489,10229,50
6884,24513,16
23377,160,58
12062,5440,42
15924,27208,37
1647,28976,32
14425,20276,14
20542,30812,12
20616,13072,41
12983,4977,53
5348,10703,34
31062,13896,23
16754,11394,21
27492,6296,36
1534,10237,68
37687,31758,48
35669,30080,74
23490,6298,84
7210,30847,17
4765,15317,22
4631,26268,26
7791,35342,72
1776,7074,27
13146,14293,51
22654,11640,50
28520,16056,45
35644,8490,77
333,23535,58
13109,22576,79
17730,33841,35
20735,38361,7
36957,23420,67
6796,26430,19
37638,20394,26
6874,1569,27
13251,27055,43
35600,6763,63
10009,36397,64
19238,5424,18
7181,25941,43
24767,37145,18
34962,26480,20
3764,20430,44
34647,25256,11
28716,28547,24
25823,18413,56
24279,34142,18
13690,35642,69
8629,10544,43
1669,20450,22
19086,36523,22
28796,10571,34
34559,20485,10
18869,994,24
22,9275,34
24928,11250,13
16756,35655,67
12404,5006,44
9337,34248,37
1528,31952,44
19262,7919,22
28716,3779,54
27277,11447,14
34242,11400,19
16765,1630,31
24903,36337,19
29019,28953,24
29424,16828,15
33277,25972,63
27514,24972,7
37504,9398,52
28163,12054,58
37718,5539,36
15015,13580,21
33889,21761,33
1222,20544,20
37184,2504,51
16272,2019,53
13868,27847,41
5550,12936,51
27122,1173,22
19055,24060,15
18333,14678,32
38297,6066,37
6106,38398,37
2424,1072,54
28696,15081,20
9863,21753,72
31006,27188,14
7851,38584,21
27156,32347,12
8001,15495,24
27300,3355,18
10720,21358,66
25914,754,54
10604,4847,36
22527,31034,50
26515,4808,26
32381,30316,26
14638,13535,25
3215,25135,17
7970,20757,18
30819,8310,31
13264,23396,91
36968,29337,19
16632,19890,17
24364,16147,42
26620,11640,22
6436,13788,45
31968,24214,33
2696,31719,60
34538,20617,10
37786,10201,72
30412,28562,30
32498,7181,15
12395,6049,62
4199,1914,62
10149,25173,51
23496,24052,61
24065,21308,53
30123,12951,57
26404,19517,18
26761,10668,34
1025,36424,34
21514,18501,64
10267,23635,100
1647,13513,33
12840,7124,46
72,32607,14
12505,23491,82
8626,36892,36
3861,35250,98
11348,3358,24
10863,3470,36
22682,17421,66
3969,33886,51
36189,8608,37
38749,2679,41
38003,33816,33
24480,29543,13
11337,3403,24
30302,11539,28
2766,7809,52
2751,33766,45
34922,17007,19
27235,16610,15
9876,37512,72
11518,10201,58
33105,12109,57
10046,9457,76
13043,28776,51
31639,36292,40
35509,28650,68
17577,21365,70
4991,37079,29
37156,8513,36
10540,36788,37
35418,15862,89
28887,18927,18
3441,4162,56
24405,19048,15
15101,34985,16
27756,12285,58
20362,10516,24
24503,5333,21
12008,21902,54
18854,10743,28
17412,4024,68
11739,15115,18
18051,30316,38
27387,30330,22
7014,18965,13
30329,21973,42
4750,1866,34
1187,29497,22
31971,21811,48
10518,37700,46
26592,25711,48
26714,35499,68
16713,16663,22
12338,22513,70
34544,3997,50
30096,18389,38
4515,22253,38
34516,26632,20
8418,26606,33
18078,19663,26
8773,2498,57
12195,34897,38
16043,15425,41
1227,20396,20
30036,18299,38
29437,13607,17
13069,16193,72
31023,13262,49
22933,2304,76
19669,25994,42
16045,13503,46
3328,24270,23
13145,5289,51
14269,3306,26
13634,27313,17
24004,19921,15
37937,1574,44
22551,24847,43
13666,36096,29
38656,10741,27
36994,11499,25
24413,4255,51
4815,4920,28
18514,4226,62
21890,14444,36
13522,945,31
37114,28811,27
1984,23268,72
5453,17606,38
26658,24451,21
4910,21916,38
27978,37600,52
14363,15247,20
33237,14741,39
19153,4150,48
26494,1220,30
18878,6135,38
23295,14016,65
489,5649,18
18227,9464,48
7273,29503,11
35282,14388,68
1742,851,38
5736,14306,24
33349,10273,75
26523,23286,64
33756,15396,17
30008,25236,21
16261,27075,37
26492,15319,20
6426,37250,47
31084,11475,20
6502,34270,41
9126,25074,31
25557,17346,62
12982,17774,65
9326,30980,38
3365,5311,26
9171,12373,58
8521,31142,31
35538,27141,60
29327,22033,28
19592,21498,50
9453,16852,39
6987,1994,27
14461,7562,28
20727,4896,16
10244,12029,78
7057,34962,15
11598,25877,46
10088,14432,60
21992,28746,36
32548,6483,40
37652,19641,30
11652,13638,23
28742,24838,15
4629,36783,29
24196,23363,61
2251,9258,64
19800,7561,22
22051,938,42
14457,27871,40
26530,7047,19
4729,25245,17
20581,9889,50
27958,36133,44
12369,10181,78
35567,24047,65
27250,6844,11
6380,33399,59
32261,33423,35
13840,21816,37
34140,27481,13
23507,20449,54
38720,24811,8
5565,20604,14
27942,10849,50
31015,6079,42
20574,795,20
11384,292,16
19880,4071,48
37647,21251,68
10584,18837,28
17769,25530,62
34086,24182,18
358,36373,22
29613,10746,26
15088,29662,12
22166,29484,28
6950,14377,19
38630,14436,17
29462,12300,34
31971,20335,26
11435,36195,26
21442,7639,60
2318,7940,52
27833,17251,54
12291,30000,48
23622,31885,76
36076,18041,36
6083,25843,68
7777,38002,40
35268,25743,92
21374,18964,50
23680,28846,64
10197,12046,78
24958,25124,6
35764,33993,65
32389,35507,64
35707,29741,60
8494,9442,49
4774,27480,18
34034,38493,14
1131,13024,57
32671,35485,64
32461,23260,60
26024,5707,48
25052,37936,27
4035,36297,58
26700,14636,24
3438,9268,42
11472,25635,46
5403,11014,34
10711,29532,26
31543,208,30
37774,228,30
6976,9229,35
34854,25223,11
18193,26444,32
33859,10038,57
26509,32599,20
32343,2499,44
21996,23260,76
24877,32299,11
30511,16857,29
27203,31799,28
12008,13634,43
16833,29284,15
36913,8352,36
225,36187,22
34258,14773,21
12018,1714,50
3285,29023,26
33011,3868,69
33920,10901,31
31787,30353,42
24098,20408,11
22991,378,46
31543,12314,54
5602,29347,16
22798,11567,50
20306,10220,50
5758,16549,23
22744,18170,60
35336,37139,71
38619,34634,13
36937,16823,26
19106,7585,22
13221,17463,65
14715,26286,24
9168,10935,50
7231,34875,15
12905,36889,54
37898,10804,46
33803,21346,53
27377,14397,16
11464,17285,36
789,32279,26
38734,13751,18
30382,25758,54
23385,1746,72
18146,4965,34
3893,11736,52
14434,31989,36
13704,10504,35
6762,12089,37
27802,38633,33
30009,36173,34
38496,1629,25
15427,28026,36
1895,4690,34
32335,27982,36
30508,38403,23
841,9023,46
28832,24361,21
20603,27158,6
16773,6328,43
13249,14287,51
16134,33283,60
13115,26284,51
7849,19975,22
1772,34246,29
19051,33443,33
502,23015,46
14653,35588,68
34662,33865,17
7984,37974,40
10908,10669,44
35323,21401,100
11690,14410,22
34086,23023,49
18767,28659,18
4885,19196,20
9522,31725,52
36520,28226,44
10,29278,10
4111,37889,66
31212,22797,50
38733,27398,9
7613,31226,26
4954,19676,20
18102,29395,24
6117,13548,45
17725,35476,82
21515,10140,92
12099,31269,40
25741,37507,60
9900,14683,60
22129,38567,29
1987,2391,56
20349,4953,16
3783,37183,57
6949,12128,37
31240,7685,26
34167,30181,27
32341,5437,20
852,31719,42
13822,25741,49
20019,9461,34
27884,24508,37
33151,35309,83
37695,33879,33
1047,26506,30
27226,8608,25
24023,30059,27
14329,20680,14
7840,26634,28
1073,32673,26
37974,3197,38
4696,35405,70
36768,13666,28
19125,25140,9
24347,12920,48
12126,35519,86
1695,33280,47
1593,26547,32
36047,29437,20
13734,11332,23
30145,21172,62
15044,12905,47
3169,19726,20
5507,21216,56
15179,12833,47
16724,24348,20
22991,37900,64
10925,20345,24
18318,22689,60
29272,1199,22
26678,5675,24
9382,16153,61
27964,8562,49
1656,6159,52
28642,8718,33
3078,15281,22
14416,25730,48
169,31193,16
13663,18335,33
30271,23366,70
2281,30137,54
30061,6796,25
31648,5251,36
24090,19834,15
15141,15793,41
35451,37725,80
34694,10589,30
21903,34635,32
10653,33802,31
31564,14469,36
26016,13920,49
6019,18384,52
14020,17380,39
28197,38666,33
38664,15075,13
23651,26717,64
10165,440,54
37097,37517,39
5332,28022,40
28266,25736,64
489,13109,45
14708,6775,19
30507,4684,32
3142,12051,44
7580,2308,52
12884,6400,71
6397,21026,76
35019,22519,48
38443,28617,17
32592,25068,11
38556,26385,17
7666,31166,26
24896,25076,6
20712,11397,12
31217,32551,18
2278,21001,80
34795,17680,34
9297,7575,44
19814,31637,30
32606,13133,47
10927,36316,38
1935,13578,33
13619,11267,23
22998,24954,43
22519,19885,46
2575,13919,49
11604,23385,62
23576,37194,67
16113,34722,41
30965,28961,22
36960,37938,39
8254,7752,37
6009,17599,58
27758,4715,42
4929,30868,24
24041,2632,45
6187,7143,39
33477,26489,39
9178,21508,72
35327,23508,108
22203,10203,72
3197,31545,38
11359,7020,17
22802,17332,66
2495,37547,60
21907,17601,50
4752,29300,18
9928,29644,52
19215,15980,39
17524,15318,34
10976,183,28
20676,34516,10
24484,13,15
25768,750,54
28896,976,30
1023,11267,28
24953,19665,9
25572,15967,69
16982,4709,25
22228,26590,36
18297,19733,26
34007,5583,21
18958,22265,30
35253,24854,59
18189,11468,30
15989,9332,61
30756,29567,14
6816,16828,18
3417,26629,26
18507,5757,32
12079,101,36
4159,3816,84
14583,19545,18
32751,4693,22
25754,18867,42
19892,24790,9
10826,34124,31
15379,10999,30
34084,16214,42
4652,19751,20
13137,420,45
21854,21945,48
13179,10238,87
38498,12879,44
23321,15760,85
36768,25066,18
23500,24839,55
10786,12796,61
10660,19560,28
36180,6756,23
918,931,36
19758,11739,16
17381,20703,28
36844,33834,24
37194,16912,26
122,34893,14
4685,14756,26
14389,25953,48
21842,18316,44
10007,17539,74
6181,3385,46
1737,4683,34
14639,34193,21
17424,16921,37
30330,1700,38
16839,1041,29
27823,18816,34
346,19057,12
4711,36105,30
34135,4529,23
10737,35453,78
15004,3755,50
17439,2269,62
34806,6324,40
9484,24036,37
12497,261,36
13577,37528,37
35292,33362,83
38270,11011,27
15771,5715,45
10260,1574,68
25142,15113,11
27857,12508,58
5543,26358,24
18055,6828,27
36280,15077,24
13070,21276,83
20297,31570,26
7727,18799,22
17551,27090,30
12358,38668,35
36518,30450,34
21497,38690,49
28158,21158,72
17473,16658,37
28132,20499,30
25586,16627,47
31183,2414,46
16169,108,39
38305,22180,29
6920,25205,10
18460,37075,35
8365,1730,41
6457,32498,40
7634,22864,56
37006,228,21
28724,24779,15
2310,4655,50
37137,36207,31
18020,17601,46
19261,33374,33
26289,29750,16
18508,13664,33
38691,15425,13
1217,30851,28
21902,2434,60
28006,30113,46
27513,10797,26
11386,22054,34
11511,33978,19
3163,18937,20
36487,16515,27
18214,10977,42
34881,21050,52
34602,31145,18
33377,6083,59
11627,30166,28
31008,37868,34
1921,34232,29
31604,1930,44
47,28604,18
2288,25023,39
12028,18204,50
8325,28595,33
28815,27415,16
36179,3931,58
19699,25268,9
30815,3838,52
9034,35660,84
26445,9433,40
25150,21791,27
31553,34158,33
11705,34641,18
9247,14762,40
8338,19643,27
7045,23728,59
9054,14518,40
19575,34650,14
33327,26307,39
38706,2761,41
25862,27755,64
15321,824,26
31836,24094,33
3127,16057,47
35307,7152,63
12464,26577,42
22673,36788,55
6988,19041,13
12979,29380,43
8758,26472,33
1564,14506,32
1118,28838,30
29364,11362,14
16762,9405,39
38315,31635,29
18149,30762,30
1118,24867,21
17682,15016,34
15792,9522,61
25722,17762,62
19510,28781,18
37946,16221,57
26331,36122,28
35521,36817,71
37269,30348,33
13118,12153,69
17472,1847,46
418,11592,16
23600,19621,58
10922,24902,25
34985,22844,48
37163,36759,30
2341,10691,58
4864,34902,22
16248,4132,75
357,25700,42
23255,12441,82
37553,2273,60
15794,35416,89
4950,15248,22
34539,12063,38
22753,21961,64
30836,36001,26
36354,15288,24
6062,20529,34
15102,32657,16
36077,22710,56
23561,16257,85
7560,33308,43
13901,14752,25
38024,27915,52
5489,25712,48
24385,2640,45
24798,16262,36
6052,788,50
16191,36787,48
37091,11324,25
10629,17595,48
7554,30410,34
2287,36466,52
11692,12340,40
5265,5351,24
11699,6821,17
13920,30355,31
12193,24065,39
5367,20265,14
31664,26602,36
34984,9991,56
38556,28936,17
8464,11567,31
22180,22235,48
36000,11378,26
28091,16951,39
27403,3092,18
9128,18762,34
37740,34634,32
35471,17668,82
4036,16188,75
13591,19678,19
38556,25067,8
4224,29591,46
27788,22036,52
23632,38553,57
30981,13549,23
34128,11541,19
1226,27859,46
14735,35478,68
24932,33276,30
13882,13992,26
28523,8383,33
26735,15913,45
30048,6284,50
10909,26638,34
11693,36517,26
1144,15110,26
1521,15252,28
16222,25687,69
28736,1918,32
395,25946,42
37243,23650,67
27789,14472,40
1785,19061,26
33216,9318,55
26740,34927,20
951,16849,29
11023,34015,31
10108,17352,74
37128,27946,43
36047,36417,32
30302,13900,31
15188,15519,16
32662,23601,60
31076,36872,25
19708,14753,18
35427,32288,64
8322,13528,34
18783,18066,26
37705,5457,36
13603,5613,25
35527,10768,78
20324,7102,9
24818,8764,24
17651,34145,35
33054,16956,38
19907,37714,30
32282,24763,11
19750,17009,17
35592,19815,62
4256,37057,57
23715,3376,66
24016,24472,18
16946,21099,55
16547,1636,31
23399,9077,80
34935,37940,32
245,3973,48
3853,14471,54
2568,18174,56
32707,3463,22
21998,33807,33
24063,4552,23
24088,36938,24
21489,35627,100
18250,16894,31
14552,34626,20
24868,37008,18
2262,8468,57
24807,13147,42
21855,28561,36
34677,31600,32
16909,33114,38
19036,2416,42
6274,2458,68
36961,30057,33
6408,3036,46
15974,1270,51
31653,2351,60
19922,23330,58
3783,14476,54
3401,18901,20
21776,15381,32
33359,13021,66
34959,2019,28
24213,2481,45
33939,33929,18
29609,31898,28
15756,1076,51
36912,4619,29
28501,18140,32
2594,16535,47
12797,8633,60
13983,36939,28
15519,32355,16
9153,5516,40
21404,9148,72
24232,6010,41
31137,6805,17
36816,5023,29
5302,11582,22
1643,18932,26
13516,6768,20
24888,3508,17
33465,28707,39
18419,8424,41
3919,34770,50
12401,20653,32
6954,30062,25
29594,33150,31
2579,26672,48
25996,11695,46
