card_1,card_2,card_3,card_4,result
4845,38736,1963,32267,71
33067,18914,27218,37170,97
21455,31513,19208,18123,123
34568,29709,31813,31510,89
13130,30167,3346,33423,116
818,12409,25544,31646,140
1590,25081,9228,17550,100
17595,27931,10697,27275,111
28756,36787,37854,23510,158
15905,1984,34519,7705,141
19902,12869,19011,9401,110
24833,7047,2667,36790,89
288,19217,22503,9134,98
2415,5280,27980,17346,139
7934,29502,27214,18430,85
258,37138,367,36,49
15843,37538,5400,24977,104
4071,21886,32502,12419,109
16807,22084,34874,27825,99
20427,9193,33233,36960,95
25546,3230,28505,34769,105
19088,17450,3750,30465,104
7640,32535,5471,5312,89
1154,6040,4033,10118,170
9005,34147,19956,34131,73
23638,5421,9231,34562,115
19534,34181,24350,36860,97
26354,35683,13747,9241,105
18100,31109,3476,3250,81
6392,17348,2484,21009,171
26597,12447,30020,21855,95
33133,33315,15090,28773,141
24204,12799,32287,923,108
6110,7559,8502,11560,133
36856,921,7659,3900,146
11541,33317,29381,14401,91
24364,13729,37718,3873,127
17454,6842,24248,33883,71
3073,38428,11437,25748,73
17377,2267,7774,3055,137
25213,10640,38760,23711,84
25508,36145,8729,27999,138
1554,31873,4130,33814,127
12109,24291,755,16709,108
20372,36340,37068,1587,98
18233,37193,34571,23560,123
18043,9191,4837,29628,68
13234,34559,28189,30852,120
17408,36204,37795,30219,114
276,21882,27969,36219,98
12213,28777,6791,38409,78
28228,12439,10561,15878,143
37764,15959,25236,19581,113
4662,37054,9029,15948,109
37186,3918,6877,10919,102
27333,32397,13811,16853,47
17505,14475,23553,17600,146
14480,13197,16235,24394,147
35273,32340,3080,26433,93
18452,35294,21415,15231,167
23646,13794,20469,30072,89
29411,30155,940,785,90
5617,17770,9822,7990,139
10072,35667,914,7987,179
23496,21943,14460,16650,130
30921,16787,19191,30457,67
18798,32351,3047,25044,47
6915,16585,17696,19620,72
17327,30957,31621,31514,112
2546,10906,8702,20375,107
15016,37226,8520,30041,127
7791,12129,16762,28703,120
9022,2331,34004,30794,102
18032,27767,36867,34740,117
13917,34910,5716,22812,98
7792,19886,14275,10888,137
9801,35669,38365,34981,126
8017,10032,21930,19036,135
26438,26258,9942,20024,103
6026,16135,19853,7504,155
26386,30403,15172,5341,94
11004,36790,36090,27495,91
23657,34767,25795,13734,120
16749,16705,23434,15392,115
18380,12047,4023,11375,109
324,12396,30095,12925,103
28050,5440,32605,15002,114
29441,25866,15276,29508,87
32432,13884,21266,27364,86
37959,23331,23697,13072,188
36290,4060,28908,17598,117
26017,38689,18878,11471,69
24135,34124,31997,21356,122
5267,34765,7011,20416,45
31586,35612,5533,26400,118
15469,3156,8630,1681,138
23664,33294,30022,19817,137
19826,26611,14602,27502,97
5618,14649,1810,13247,144
12051,34715,1793,13179,136
36464,12306,28881,36999,118
16096,8769,4772,28065,130
9934,4879,10574,16009,126
13654,7630,12262,33095,127
33215,28955,24435,13958,107
27099,1165,36912,18443,101
22591,20456,29403,8583,88
35772,29695,2684,34620,122
12292,15116,30123,18305,122
6201,19220,38011,19034,124
16068,23452,5361,6475,155
12156,1511,4220,13057,159
30341,22149,32762,2294,103
36089,256,28232,10925,97
16953,29590,7751,14001,71
13686,7877,23772,25967,146
37156,9858,3175,14007,115
9935,33967,12165,34804,113
38752,38001,27412,34924,82
38452,13200,11598,11642,64
13234,28627,37562,5667,133
10961,16724,1777,38563,84
1703,36391,26697,23373,129
38349,9045,29627,1112,68
5271,27242,19968,37227,93
15141,22788,15319,10925,155
33121,33350,5758,9031,116
4178,36855,32254,38644,84
7645,8448,22990,28810,155
37861,17417,27485,25138,89
18190,30508,27075,37910,105
13142,1878,5540,24973,105
36153,12316,7960,12321,136
2569,27149,2575,11660,121
31016,4780,16191,12061,105
17256,22056,16949,7241,69
10195,6980,19075,21961,99
20774,38652,5719,23369,78
9794,12286,12405,34173,132
29625,38452,16054,10511,70
38293,37816,37089,25747,119
19886,18445,26543,22820,112
17024,17364,18054,1887,104
22132,28737,3049,6094,122
15247,34265,1942,6259,141
21114,897,28078,14392,170
22244,34856,36328,4139,103
17603,21088,19513,17271,130
10681,21496,29323,30327,100
2464,24915,20395,10838,77
36343,25854,13534,33960,81
8604,29288,29357,27324,56
13068,36483,38644,29314,69
35759,18137,36264,21414,147
38260,15125,7072,977,85
23267,2371,998,26601,144
22687,26666,1503,4626,119
21047,27060,4085,12052,141
6181,11714,1819,2581,149
25886,10929,15278,3088,123
29715,16531,2535,28572,93
296,23504,12491,4839,108
9332,25807,28176,17729,137
14294,34772,15785,12424,132
20599,17753,26622,14274,82
9330,6157,37161,37770,150
23417,18384,35326,30763,146
9276,27296,27493,6879,64
21444,13223,33971,19693,126
22243,19702,28191,25995,137
17516,838,9910,4661,123
3390,31991,24866,25929,95
1782,27891,33340,35657,178
8508,33319,15815,10965,129
23742,14501,11375,23602,156
7626,32275,7786,36209,115
36889,17475,35758,980,142
27477,1933,30397,33990,90
31989,5597,25601,6479,138
10528,31214,3236,1138,94
8720,33859,10547,36427,87
27973,15899,33084,7544,161
31109,28783,10747,31149,90
2466,3156,36244,11481,99
30042,25521,10216,32663,119
7833,9102,11668,8500,113
31161,38294,13081,17342,88
35280,7691,34204,33127,140
9329,31795,9363,32474,96
13760,36128,19272,17294,76
7677,8378,30357,15041,139
9922,28072,9328,18448,147
457,13661,4119,35577,112
31267,33994,3973,18908,83
19958,21834,7776,16883,107
14014,1555,14561,7503,142
9091,24901,4815,33122,79
6074,16859,2018,13785,115
7697,6184,869,30776,140
31068,34176,23755,26571,91
31250,7169,5482,24752,47
32417,12802,28546,37134,108
29000,31802,5640,27232,98
13231,9413,10218,15972,154
852,15384,3755,2564,161
4815,29536,5613,20428,39
30942,10503,25125,14449,87
76,26488,25139,4574,35
8570,22969,30899,18029,123
32019,7902,4779,20683,93
19272,35573,36023,7011,97
16604,13759,24861,34648,44
21037,933,37040,21972,138
27768,18910,6448,20577,111
27969,6763,9478,12089,116
38022,9283,23603,3038,144
12150,7660,36915,35691,163
22791,13974,9754,27202,128
34587,8515,29449,241,60
32566,1051,34554,33138,92
18949,26636,12469,16981,75
34925,6865,5484,34905,60
9485,21145,4097,23590,169
34262,18897,5530,33038,79
35599,6833,31228,7075,85
15490,12911,31148,9151,125
3936,321,30416,33848,77
5655,4956,25020,21346,86
35275,25191,13185,29477,99
28788,402,3188,14250,98
6809,12826,14718,8723,121
13033,314,13724,12949,97
22151,21492,36141,19112,112
21983,34669,30078,31904,98
1547,6881,35014,906,100
18074,1514,27504,9848,133
36232,33515,36288,34163,86
3421,15872,29382,3079,81
11352,27344,31954,11285,69
25060,27409,2496,27968,112
14004,7583,36132,29441,81
2335,37826,1819,30365,159
24078,36040,32509,16201,95
33898,30907,26683,6311,86
9933,13239,30478,31193,130
28529,36779,31120,25971,117
15005,5699,4908,21397,124
13831,16161,34509,11554,77
7692,2314,36509,19631,140
15798,34581,29507,32301,66
13240,6046,27500,26339,113
29537,18884,2351,18914,84
18483,7075,10129,8564,114
2662,20408,6026,6919,104
18982,25712,25767,34243,101
28137,8748,18209,11619,112
5739,30512,21892,33845,75
33249,28554,26653,12366,113
24347,28798,1857,14327,145
11701,16088,4836,23361,113
8717,32596,36869,31588,106
16972,25916,33983,6078,105
36482,16178,16713,19189,85
1025,14718,35674,36313,148
30920,8312,34980,12027,104
32772,27369,13062,34866,79
23493,16595,19993,17716,117
247,33809,4173,23440,107
34060,4099,17314,9998,126
10623,26624,10911,13713,73
13882,17250,36125,27018,75
17532,37020,36052,16743,89
38024,26666,38527,20658,64
22971,37706,34027,31807,137
24472,19269,15262,17501,112
25044,25012,11658,34546,33
35355,28243,23517,33071,186
30387,25125,179,32351,39
19170,15246,11577,32408,75
7901,33033,6154,16511,136
16941,9036,35749,31029,109
21492,6895,94,28938,93
21856,34833,20512,22515,93
20534,21249,13591,13124,104
21524,28139,29385,33159,135
29345,32291,12768,7944,94
1860,16902,26522,22117,92
1948,1597,37097,26369,131
21061,25217,4705,29640,71
33485,17355,26703,31177,91
20717,36287,2457,8417,104
10016,19936,16508,38663,95
35360,20709,25842,31048,111
15117,35319,2705,11745,152
10019,9146,25616,5575,135
14408,33838,1932,8494,128
3263,857,4504,21502,116
37982,3340,35000,7265,89
4510,8266,964,30828,97
27333,33976,34924,34850,58
18518,29666,6836,25570,72
13271,13616,28556,29542,86
24088,2539,17315,15966,140
33288,15833,13117,15129,152
37081,26458,17616,5371,88
38377,11431,5007,2690,77
25980,17662,28596,24296,123
8498,11747,26677,22820,104
23454,19226,28060,1085,146
13570,7038,32008,18935,70
7816,15515,2563,13244,171
34052,18341,3057,2326,100
15186,12845,1060,16761,123
26020,3933,10612,13845,115
18274,9401,23434,30808,120
7120,9255,3315,35419,107
12323,36298,23427,9259,136
5722,8703,26536,27520,79
37927,34137,27169,22914,118
17267,33475,10091,6832,119
31899,7750,38450,7633,125
24223,19939,37171,32530,96
4697,20622,9947,34666,84
17473,29745,9321,31907,91
36491,32498,21902,18147,77
4996,3372,4654,23360,100
38363,21331,22069,22233,105
18212,229,34556,28121,92
20644,178,14490,37675,95
3439,21470,27194,2719,133
34634,28991,18393,24406,99
12345,26622,11482,20596,60
24905,30128,37871,6974,77
24359,9866,18134,26557,115
19204,38545,18873,4560,51
14457,34050,10072,1100,134
19005,32289,11658,18185,57
13167,26721,31557,29441,89
18854,26737,33442,21861,88
23624,28051,11376,16902,119
5532,35548,5709,29411,95
32367,26421,27297,36128,56
1183,15278,27470,22994,137
31244,12853,10982,28837,111
27798,29701,34894,29492,71
10617,9840,22950,5258,143
22853,4506,37802,21490,158
23578,33499,30950,885,137
31527,35593,20649,3326,109
7215,11630,27498,149,38
31855,1258,13630,34584,96
22999,24899,22735,13510,114
12859,863,22189,14333,138
31581,28526,30395,230,92
37880,13751,18999,36029,95
32400,17399,37594,13223,118
24498,23600,35267,7681,177
20541,28686,28883,211,68
15824,7832,7182,37604,132
15765,24801,7770,38333,88
21062,12390,28015,27263,147
37913,36102,365,19262,88
16899,1542,14369,35728,150
37644,38746,19134,14538,108
24276,21124,11467,13852,102
30372,19534,27828,32550,104
27306,18505,16182,38681,80
13210,30271,6408,23354,160
30760,10597,27991,10974,112
3133,2308,15088,7170,116
37039,32265,12925,18851,94
25712,23505,34817,34145,116
24470,270,36213,4953,70
5412,10184,25750,27195,123
22167,26563,1658,5634,100
6220,38626,21299,4703,116
22877,8717,15878,25875,157
3857,20748,22955,22539,140
12083,38328,36974,3117,92
19880,19937,32274,37673,109
3149,6920,23566,16053,116
5655,31666,1594,14607,139
15352,11648,25752,20675,91
11281,5,22785,28702,95
372,25625,25960,26369,94
15273,36078,15521,25949,141
7676,24874,12179,15866,119
29578,2537,5359,30995,89
34993,13560,23552,31900,116
23648,29522,7822,21479,149
15376,1862,31717,12824,158
11722,3994,6802,9888,108
19966,4586,982,12229,110
27405,27425,25720,10141,119
6883,13012,15232,19002,103
19703,29261,8419,9504,92
2653,15855,1523,21293,179
13241,12348,24238,22921,153
17454,6394,25098,8305,109
27467,31644,31813,15492,124
1028,368,4209,16553,89
15203,24310,30017,3009,112
22912,11254,29470,11301,73
8297,30314,23726,25757,145
813,23476,7562,33955,136
13647,34194,30805,31026,58
9146,31231,22098,19165,86
25621,15243,37602,825,156
416,10861,18929,6881,53
30869,6505,7507,13747,121
24013,37120,9385,28151,133
30125,19235,4892,10927,76
33870,7241,31179,38477,39
19880,288,19899,3819,102
38357,23615,22804,30247,128
14013,22921,12834,25183,104
35453,32361,3508,12062,117
10720,3219,21968,23679,121
2267,3941,3051,25599,146
11616,20686,24509,24886,44
14698,23455,36499,33427,150
18490,31188,17567,29481,71
37105,30344,4190,19671,121
22214,36908,20472,25500,96
11339,1220,30050,9065,91
7645,26439,26745,26470,79
7614,32295,36371,11534,82
37101,7106,37228,34029,78
27213,2600,14767,18950,121
14597,25767,17481,14743,148
37682,37907,8646,185,129
2335,33052,5608,10651,126
37529,15978,1828,20762,128
10149,12318,36228,15430,149
20590,4504,32500,7615,67
18924,30860,38564,32457,47
28240,12835,28544,16212,152
18345,25795,12175,37545,142
34013,24763,23511,29428,68
284,21332,22896,38434,110
1578,27783,13516,23440,155
14303,8649,25830,7543,156
1925,7969,29618,4531,105
31564,5520,26323,7559,108
2613,19787,1128,9886,159
9376,11497,29678,25561,79
20254,466,18087,4636,45
14595,31120,14713,19603,130
10653,37044,10753,10171,130
38268,19139,15240,18235,85
37213,8408,3309,23507,136
4843,38520,14567,34137,70
10943,31008,36206,29747,67
35392,20633,25712,21425,143
12278,22013,6222,21164,158
1988,26008,35013,16033,136
3777,22136,9055,8638,125
16984,24983,23633,5540,85
758,4971,34739,38601,68
29540,15130,2718,4067,133
10849,6474,33898,3324,100
3912,30239,10576,754,118
34223,36267,31766,11427,74
38299,36885,37180,33512,102
9928,27122,4530,24073,109
14733,2612,22727,31790,173
37000,17561,30152,31822,113
38334,1766,1012,8755,114
27794,13680,16522,35294,123
6171,28175,22201,3047,138
19517,25037,9211,14664,100
25085,5494,5671,19690,69
20583,19988,32633,27412,53
23473,7852,13901,26677,120
7513,36152,1601,1792,152
17358,9067,6165,17567,126
25269,25236,11376,25192,19
10967,37530,20701,12786,110
34824,24435,34748,10533,87
4050,19702,3444,38428,93
20602,4705,31103,14415,76
5703,31030,12806,19951,104
11623,19180,4964,8665,73
22624,9150,16123,29654,117
15759,8269,11571,14737,122
29729,7576,5384,32435,74
18,33375,26684,14498,95
13672,32736,20453,31940,57
30243,15320,19107,18948,95
34721,31120,27133,7570,93
14724,12406,18451,7535,144
35463,20318,27078,34818,87
3500,23285,26501,7002,91
16755,8736,12138,24018,109
7632,13924,33488,29585,95
9997,36350,38640,38251,82
26591,23618,34913,37506,126
30044,27474,25729,25126,78
15460,24286,10664,1217,126
7910,30821,909,21988,118
16559,9975,24124,870,123
12429,22644,14756,2359,175
37930,34701,21916,30318,109
34206,11554,10574,34119,52
10198,31785,12083,22817,170
32743,17759,9831,36472,106
9426,28893,27871,30949,121
28953,24981,21477,2277,131
3331,35488,19263,2663,137
25211,25669,1940,3208,105
35318,27875,24413,3058,148
9363,31906,32748,22513,118
4115,4613,36890,839,117
25559,14319,5347,22610,148
8487,12494,36431,29385,94
4186,30471,9210,3119,109
32397,13001,27811,24854,96
33096,6833,12012,35598,131
27031,27799,23595,29508,117
4598,21226,20443,24827,69
14504,15299,16983,11692,104
8603,25008,37190,12949,106
35729,8671,19270,22913,151
17563,33124,29010,24012,120
2424,27893,15257,11266,145
785,24313,27846,3834,147
931,15826,15224,38422,115
29010,16725,19170,27026,72
293,9121,1972,24141,106
19023,29732,4837,25942,72
18853,106,25075,10257,76
16931,13686,24496,8701,86
1825,28693,21348,53,130
7233,7735,3331,11669,80
15933,19625,37759,36778,141
1061,13240,9524,31995,132
5284,4251,37912,27782,150
14250,12304,37740,36888,154
754,2669,20636,3358,102
12115,33985,22175,12888,109
38633,19190,19172,12780,76
20539,26310,10120,2473,113
19141,11666,16685,8312,70
30808,7768,8712,31962,128
36020,7099,9385,36983,86
14456,16040,35653,6141,179
25036,32769,15435,12184,88
34215,31728,9068,9043,97
35517,7250,14009,37719,118
19725,34816,19746,7870,116
1652,1894,36846,32593,127
6155,3246,35718,18875,136
18932,22866,27116,24916,83
38738,32527,3257,7189,40
32660,33444,12235,21214,129
9798,29580,20284,9073,84
15296,34058,841,11356,92
3989,24941,26488,25980,93
5504,37075,3318,34687,87
22844,2477,5431,32748,124
10894,34180,28993,12084,99
8403,33299,36184,6189,136
21753,15285,13742,24201,108
30466,3927,16885,19587,101
3500,13064,7526,13174,141
21458,2394,37164,5267,148
18943,6795,10896,8294,80
17537,13584,27836,12957,124
33322,28706,33832,10085,125
37650,34727,18320,1215,117
15297,16035,27001,14531,135
4848,27327,32009,26401,75
29253,6081,21388,16140,138
28504,34198,7583,2300,130
18230,34665,2498,28874,118
33820,18009,16877,6898,50
22840,8691,26403,24788,97
6489,13534,11698,23744,122
22850,6068,18179,25816,157
9838,6848,32689,20279,68
6443,3336,25715,18507,128
13980,37149,18219,33118,102
22181,22972,23005,6065,170
36889,12810,16212,8487,140
1117,32444,26558,18324,75
21373,31507,14373,14417,168
777,24871,20620,6111,84
19089,19219,17723,9879,109
22814,4815,3935,31622,137
28898,24172,27232,7563,117
361,34563,27141,32761,46
37720,16975,7981,31126,117
25927,26743,34224,28979,89
20735,232,20752,29355,14
18101,22607,18945,7185,95
21142,30044,25611,2678,158
13692,30410,26359,20340,49
29535,4650,5713,34235,46
29591,32638,15474,4081,93
37539,13546,6829,1693,109
34734,9240,28558,3490,94
18247,19899,1182,5001,97
10547,29382,32290,1037,68
25201,27303,2745,5618,85
4920,7835,19524,28157,131
1630,1084,9933,22538,176
1727,38351,5442,4625,82
15844,17431,4700,38478,82
4571,28650,12315,23547,132
36293,31798,20454,21122,107
5633,25183,18916,24954,41
8603,17557,37556,16521,115
33389,6770,11593,16746,63
18396,21907,4958,21213,112
32677,30937,6860,31049,51
14420,8539,22870,37968,169
3850,22933,12170,36194,146
5426,19821,24991,2671,98
15405,3786,19235,13858,110
28811,3372,6819,33489,92
11739,1702,6128,31187,119
15474,10909,330,19641,99
30021,32316,7079,10239,88
34996,22192,25591,11586,90
8677,36337,12505,26523,102
3006,37227,12891,24425,119
18812,17774,3295,5666,81
38372,23521,33964,32729,74
31018,12785,22660,22725,155
11554,32463,14438,16557,71
13234,34087,37235,30891,97
14594,35403,12971,3058,154
5720,8599,36012,1866,117
8768,31226,16514,492,68
5555,101,34043,33185,69
11421,35372,1569,34037,116
33943,21323,35000,28100,122
11720,28607,7525,17518,109
30474,26434,22532,26619,95
28232,35329,31190,15996,154
13878,18485,9801,22911,136
9865,2379,31011,10128,168
18036,19837,3874,30794,109
20719,22672,35743,12990,143
317,19039,33014,11652,67
23640,8686,22841,22661,183
10672,17252,3362,28064,116
20546,15495,21444,18267,116
23384,5731,6856,14514,120
12406,15751,4827,29314,91
7872,4150,24344,2465,160
31665,21378,16271,21472,171
88,24291,27784,3434,101
32302,7115,281,15487,62
27190,30232,34755,33816,63
34507,423,1522,3755,107
30042,27887,515,10590,98
37634,16715,972,59,94
11559,33810,18766,32737,43
10986,32332,17475,37202,89
38405,29492,17437,8265,68
26626,11409,25969,24483,89
3797,13207,27215,4223,134
38394,13641,30290,29425,44
1781,25169,9430,11692,84
4662,22074,4123,4266,119
17698,3780,10516,10786,114
15798,11550,19201,3860,103
35016,24399,37262,28253,123
8365,32362,18828,37058,88
23252,27139,28562,22827,146
9076,38550,25920,33307,105
12515,3813,31791,14470,152
4620,31038,18270,30404,77
33237,347,21093,10506,115
35333,459,32359,36014,88
36853,13199,7509,33255,148
20765,12186,36281,11741,69
30344,24018,24011,27518,95
9324,22659,34769,5765,112
12470,15050,15498,4004,158
311,29277,4151,32697,58
19757,27170,31604,10629,101
31021,16050,33332,12497,126
16255,37041,17294,33040,129
7589,25953,18211,36935,135
18365,36173,15778,16921,92
759,30179,25941,38595,97
20639,26315,36988,33792,54
2315,23515,25808,1529,182
51,30888,35668,21126,127
17319,18082,31588,16841,94
37009,7555,38620,31762,113
5388,38305,27895,36075,91
11417,33126,32400,8486,86
18794,7920,13055,5300,117
8532,8401,100,19266,88
